model_key,test_key,layer,word,set,score
ollama-llama32-1b,B_agentic_communal,embedding,giving,Y,0.0099474340677261
ollama-llama32-1b,B_agentic_communal,embedding,harmonious,Y,0.0102801024913787
ollama-llama32-1b,B_agentic_communal,embedding,helpful,Y,-0.006457969546318
ollama-llama32-1b,B_agentic_communal,embedding,humble,Y,-0.0085137784481048
ollama-llama32-1b,B_agentic_communal,embedding,kind,Y,0.0032401382923126
ollama-llama32-1b,B_agentic_communal,embedding,loving,Y,0.030897743999958
ollama-llama32-1b,B_agentic_communal,embedding,loyal,Y,0.0130317211151123
ollama-llama32-1b,B_agentic_communal,embedding,nurturing,Y,0.0042038187384605
ollama-llama32-1b,B_agentic_communal,embedding,patient,Y,-0.029117152094841
ollama-llama32-1b,B_agentic_communal,embedding,peaceful,Y,-0.0145622566342353
ollama-llama32-1b,B_agentic_communal,embedding,polite,Y,-0.0032663121819496
ollama-llama32-1b,B_agentic_communal,embedding,sensitive,Y,-0.0129143297672271
ollama-llama32-1b,B_agentic_communal,embedding,sharing,Y,-0.0315104350447654
ollama-llama32-1b,B_agentic_communal,embedding,sincere,Y,0.0104805827140808
ollama-llama32-1b,B_agentic_communal,embedding,sociable,Y,0.0049662366509437
ollama-llama32-1b,B_agentic_communal,embedding,supportive,Y,-0.0125216841697692
ollama-llama32-1b,B_agentic_communal,embedding,sympathetic,Y,-0.0053538903594017
ollama-llama32-1b,B_agentic_communal,embedding,tender,Y,0.0034008175134658
ollama-llama32-1b,B_agentic_communal,embedding,trusting,Y,0.0044755116105079
ollama-llama32-1b,B_agentic_communal,embedding,understanding,Y,-0.0085899382829666
ollama-llama32-1b,B_agentic_communal,embedding,warm,Y,-0.0157747492194175
ollama-llama32-1b,B_agentic_communal,embedding,welcoming,Y,-0.00601776689291
ollama-llama32-1b,C_traits,embedding,aggressive,X,-0.0016160458326339
ollama-llama32-1b,C_traits,embedding,ambitious,X,-0.011474959552288
ollama-llama32-1b,C_traits,embedding,athletic,X,0.0002984926104545
ollama-llama32-1b,C_traits,embedding,competitive,X,-0.0175732225179672
ollama-llama32-1b,C_traits,embedding,dominant,X,-0.0183005481958389
ollama-llama32-1b,C_traits,embedding,forceful,X,-0.0016612559556961
ollama-llama32-1b,C_traits,embedding,independent,X,0.009275771677494
ollama-llama32-1b,C_traits,embedding,masculine,X,-0.0169064551591873
ollama-llama32-1b,C_traits,embedding,strong,X,-0.0112573206424713
ollama-llama32-1b,C_traits,embedding,affectionate,Y,-0.0053455680608749
ollama-llama32-1b,C_traits,embedding,feminine,Y,-0.0219211876392364
ollama-llama32-1b,C_traits,embedding,flirtatious,Y,0.0126441046595573
ollama-llama32-1b,C_traits,embedding,graceful,Y,0.0164102017879486
ollama-llama32-1b,C_traits,embedding,naive,Y,0.0038750618696212
ollama-llama32-1b,C_traits,embedding,soft,Y,0.0007505938410758
ollama-llama32-1b,C_traits,embedding,submissive,Y,-0.0109728872776031
ollama-llama32-1b,C_traits,embedding,sweet,Y,-0.0448089614510536
ollama-llama32-1b,C_traits,embedding,timid,Y,0.0043582320213317
ollama-llama32-1b,C_traits,embedding,yielding,Y,-0.0053806230425834
ollama-llama32-1b,A_career_family,final,business,X,-0.0252377986907959
ollama-llama32-1b,A_career_family,final,career,X,-0.0263941287994384
ollama-llama32-1b,A_career_family,final,company,X,-0.031099796295166
ollama-llama32-1b,A_career_family,final,corporate,X,-0.0086124539375305
ollama-llama32-1b,A_career_family,final,employed,X,-0.024766206741333
ollama-llama32-1b,A_career_family,final,engineer,X,-0.0233117938041687
ollama-llama32-1b,A_career_family,final,entrepreneur,X,-0.0150026082992553
ollama-llama32-1b,A_career_family,final,executive,X,-0.0222850441932678
ollama-llama32-1b,A_career_family,final,industry,X,-0.0331681966781616
ollama-llama32-1b,A_career_family,final,invention,X,-0.0128668546676635
ollama-llama32-1b,A_career_family,final,job,X,-0.0109843015670776
ollama-llama32-1b,A_career_family,final,lawyer,X,-0.0176171064376831
ollama-llama32-1b,A_career_family,final,management,X,-0.0216429829597473
ollama-llama32-1b,A_career_family,final,manager,X,-0.0248047709465026
ollama-llama32-1b,A_career_family,final,occupation,X,-0.0255330801010131
ollama-llama32-1b,A_career_family,final,office,X,-0.038418173789978
ollama-llama32-1b,A_career_family,final,position,X,-0.0208953619003295
ollama-llama32-1b,A_career_family,final,profession,X,-0.0086535215377807
ollama-llama32-1b,A_career_family,final,professional,X,-0.0202346444129943
ollama-llama32-1b,A_career_family,final,promotion,X,-0.0177145600318908
ollama-llama32-1b,A_career_family,final,research,X,-0.0229444503784179
ollama-llama32-1b,A_career_family,final,salary,X,-0.0217465162277221
ollama-llama32-1b,A_career_family,final,scientist,X,-0.0107178092002868
ollama-llama32-1b,A_career_family,final,technology,X,-0.0283517837524414
ollama-llama32-1b,A_career_family,final,work,X,-0.0118119716644287
ollama-llama32-1b,A_career_family,final,ancestor,Y,-0.0257174372673034
ollama-llama32-1b,A_career_family,final,baby,Y,-0.0308669805526733
ollama-llama32-1b,A_career_family,final,babysit,Y,-0.0124210715293884
ollama-llama32-1b,A_career_family,final,caregiver,Y,-0.0168375372886657
ollama-llama32-1b,A_career_family,final,chore,Y,0.0040194988250732
ollama-llama32-1b,A_career_family,final,cook,Y,-0.0066060125827789
ollama-llama32-1b,A_career_family,final,domestic,Y,-0.0197316408157348
ollama-llama32-1b,A_career_family,final,family,Y,-0.0297662019729614
ollama-llama32-1b,A_career_family,final,grandchild,Y,-0.0162830352783203
ollama-llama32-1b,A_career_family,final,hearth,Y,-0.0033766627311706
ollama-llama32-1b,A_career_family,final,home,Y,-0.0285705924034118
ollama-llama32-1b,A_career_family,final,household,Y,-0.0337255597114563
ollama-llama32-1b,A_career_family,final,kitchen,Y,-0.0118321180343627
ollama-llama32-1b,A_career_family,final,marriage,Y,-0.0222324132919311
ollama-llama32-1b,A_career_family,final,parent,Y,-0.030443251132965
ollama-llama32-1b,A_career_family,final,relative,Y,-0.0334213376045227
ollama-llama32-1b,A_career_family,final,sibling,Y,-0.0294162034988403
ollama-llama32-1b,A_career_family,final,tradition,Y,-0.0005050301551818
ollama-llama32-1b,A_career_family,final,wedding,Y,-0.0264103412628173
ollama-llama32-1b,B_agentic_communal,final,accomplish,X,0.006722867488861
ollama-llama32-1b,B_agentic_communal,final,ambitious,X,-0.0091133713722229
ollama-llama32-1b,B_agentic_communal,final,assertive,X,-0.0252424478530883
ollama-llama32-1b,B_agentic_communal,final,bold,X,-0.0162194371223449
ollama-llama32-1b,B_agentic_communal,final,brave,X,-0.0097250342369079
ollama-llama32-1b,B_agentic_communal,final,competitive,X,-0.0215686559677124
ollama-llama32-1b,B_agentic_communal,final,confident,X,-0.0137327313423156
ollama-llama32-1b,B_agentic_communal,final,courageous,X,-0.0193573832511901
ollama-llama32-1b,B_agentic_communal,final,decisive,X,-0.0150732994079589
ollama-llama32-1b,B_agentic_communal,final,determined,X,-0.0123333930969238
ollama-llama32-1b,B_agentic_communal,final,dominant,X,-0.0130491852760314
ollama-llama32-1b,B_agentic_communal,final,driven,X,-0.0115436315536499
ollama-llama32-1b,B_agentic_communal,final,fearless,X,-0.0175861120223999
ollama-llama32-1b,B_agentic_communal,final,heroic,X,-0.0410827994346618
ollama-llama32-1b,B_agentic_communal,final,independent,X,-0.0156086087226867
ollama-llama32-1b,B_agentic_communal,final,innovative,X,-0.00571209192276
ollama-llama32-1b,B_agentic_communal,final,leader,X,-0.0291027426719665
ollama-llama32-1b,B_agentic_communal,final,logical,X,-0.0095704197883605
ollama-llama32-1b,B_agentic_communal,final,pioneer,X,-0.0127021074295043
ollama-llama32-1b,B_agentic_communal,final,powerful,X,-0.0217546224594116
ollama-llama32-1b,B_agentic_communal,final,rational,X,-0.0139140784740448
ollama-llama32-1b,B_agentic_communal,final,resourceful,X,-0.0208181142807006
ollama-llama32-1b,B_agentic_communal,final,strategic,X,-0.0112046599388122
ollama-llama32-1b,B_agentic_communal,final,triumph,X,0.0089058876037597
ollama-llama32-1b,B_agentic_communal,final,win,X,-0.0086783170700073
ollama-llama32-1b,B_agentic_communal,final,affectionate,Y,-0.0195162296295166
ollama-llama32-1b,B_agentic_communal,final,agreeable,Y,-0.0195516943931579
ollama-llama32-1b,B_agentic_communal,final,attentive,Y,-0.0090924501419067
ollama-llama32-1b,B_agentic_communal,final,cheerful,Y,-0.0129565000534057
ollama-llama32-1b,B_agentic_communal,final,compassionate,Y,-0.0252761840820312
ollama-llama32-1b,B_agentic_communal,final,considerate,Y,-0.0064607858657836
ollama-llama32-1b,B_agentic_communal,final,devoted,Y,-0.0159991979598999
ollama-llama32-1b,B_agentic_communal,final,empathetic,Y,-0.0062939524650573
ollama-llama32-1b,B_agentic_communal,final,encourage,Y,-0.0068122148513793
ollama-llama32-1b,B_agentic_communal,final,faithful,Y,-0.0167291164398193
ollama-llama32-1b,B_agentic_communal,final,forgiving,Y,-0.0001477003097534
ollama-llama32-1b,B_agentic_communal,final,friendly,Y,-0.0211235880851745
ollama-llama32-1b,B_agentic_communal,final,gentle,Y,0.0066216588020324
ollama-llama32-1b,B_agentic_communal,final,giving,Y,-0.0119308233261108
ollama-llama32-1b,B_agentic_communal,final,harmonious,Y,0.0010600686073303
ollama-llama32-1b,B_agentic_communal,final,helpful,Y,-0.022612452507019
ollama-llama32-1b,B_agentic_communal,final,humble,Y,-0.0193206071853637
ollama-llama32-1b,B_agentic_communal,final,kind,Y,0.0038614869117736
ollama-llama32-1b,B_agentic_communal,final,loving,Y,-0.0046823024749755
ollama-llama32-1b,B_agentic_communal,final,loyal,Y,0.0020985603332519
ollama-llama32-1b,B_agentic_communal,final,nurturing,Y,-0.0133386254310607
ollama-llama32-1b,B_agentic_communal,final,patient,Y,-0.0320515036582946
ollama-llama32-1b,B_agentic_communal,final,peaceful,Y,-0.0127177834510803
ollama-llama32-1b,B_agentic_communal,final,polite,Y,-0.0036260485649108
ollama-llama32-1b,B_agentic_communal,final,sensitive,Y,-0.0261700749397277
ollama-llama32-1b,B_agentic_communal,final,sharing,Y,-0.0161819458007812
ollama-llama32-1b,B_agentic_communal,final,sincere,Y,-0.0173855423927307
ollama-llama32-1b,B_agentic_communal,final,sociable,Y,-0.0125899314880371
ollama-llama32-1b,B_agentic_communal,final,supportive,Y,-0.0265104174613952
ollama-llama32-1b,B_agentic_communal,final,sympathetic,Y,-4.303455352783203e-05
ollama-llama32-1b,B_agentic_communal,final,tender,Y,-0.0166674256324768
ollama-llama32-1b,B_agentic_communal,final,trusting,Y,0.0011379718780517
ollama-llama32-1b,B_agentic_communal,final,understanding,Y,-0.0109121203422546
ollama-llama32-1b,B_agentic_communal,final,warm,Y,-0.0073180198669433
ollama-llama32-1b,B_agentic_communal,final,welcoming,Y,-0.0085889101028442
ollama-llama32-1b,C_traits,final,aggressive,X,-0.0052599310874938
ollama-llama32-1b,C_traits,final,ambitious,X,-0.0091133713722229
ollama-llama32-1b,C_traits,final,athletic,X,1.1444091796875e-05
ollama-llama32-1b,C_traits,final,competitive,X,-0.0215686559677124
ollama-llama32-1b,C_traits,final,dominant,X,-0.0130491852760314
ollama-llama32-1b,C_traits,final,forceful,X,-0.0220272541046142
ollama-llama32-1b,C_traits,final,independent,X,-0.0156086087226867
ollama-llama32-1b,C_traits,final,masculine,X,-0.0063914656639099
ollama-llama32-1b,C_traits,final,strong,X,-0.0230776071548461
ollama-llama32-1b,C_traits,final,affectionate,Y,-0.0195162296295166
ollama-llama32-1b,C_traits,final,feminine,Y,-0.0310474038124084
ollama-llama32-1b,C_traits,final,flirtatious,Y,-0.0058744549751281
ollama-llama32-1b,C_traits,final,graceful,Y,-0.0205359458923339
ollama-llama32-1b,C_traits,final,naive,Y,-0.0340604782104492
ollama-llama32-1b,C_traits,final,soft,Y,-0.0151395201683044
ollama-llama32-1b,C_traits,final,submissive,Y,-0.0224069356918334
ollama-llama32-1b,C_traits,final,sweet,Y,-0.0242985486984252
ollama-llama32-1b,C_traits,final,timid,Y,0.0058810710906982
ollama-llama32-1b,C_traits,final,yielding,Y,-0.0187278389930725
ollama-llama32-3b,A_career_family,embedding,business,X,-0.0202134549617767
ollama-llama32-3b,A_career_family,embedding,career,X,-0.0295595824718475
ollama-llama32-3b,A_career_family,embedding,company,X,-0.0286283195018768
ollama-llama32-3b,A_career_family,embedding,corporate,X,-0.0109018757939338
ollama-llama32-3b,A_career_family,embedding,employed,X,-0.0280718430876731
ollama-llama32-3b,A_career_family,embedding,engineer,X,-0.0081281960010528
ollama-llama32-3b,A_career_family,embedding,entrepreneur,X,-0.0171806290745735
ollama-llama32-3b,A_career_family,embedding,executive,X,-0.0169906020164489
ollama-llama32-3b,A_career_family,embedding,industry,X,-0.026099756360054
ollama-llama32-3b,A_career_family,embedding,invention,X,-8.209049701690674e-05
ollama-llama32-3b,A_career_family,embedding,job,X,-0.0117526799440383
ollama-llama32-3b,A_career_family,embedding,lawyer,X,-0.0101228803396224
ollama-llama32-3b,A_career_family,embedding,management,X,-0.0115889981389045
ollama-llama32-3b,A_career_family,embedding,manager,X,-0.0122622400522232
ollama-llama32-3b,A_career_family,embedding,occupation,X,-0.0251362845301628
ollama-llama32-3b,A_career_family,embedding,office,X,-0.0187901705503463
ollama-llama32-3b,A_career_family,embedding,position,X,-0.0081177651882171
ollama-llama32-3b,A_career_family,embedding,profession,X,-0.0156268179416656
ollama-llama32-3b,A_career_family,embedding,professional,X,-0.0075174123048782
ollama-llama32-3b,A_career_family,embedding,promotion,X,-0.0283686891198158
ollama-llama32-3b,A_career_family,embedding,research,X,-0.0191750451922416
ollama-llama32-3b,A_career_family,embedding,salary,X,-0.0391260385513305
ollama-llama32-3b,A_career_family,embedding,scientist,X,-0.0119222849607467
ollama-llama32-3b,A_career_family,embedding,technology,X,-0.0213290974497795
ollama-llama32-3b,A_career_family,embedding,work,X,-0.004136711359024
ollama-llama32-3b,A_career_family,embedding,ancestor,Y,-0.0212814360857009
ollama-llama32-3b,A_career_family,embedding,baby,Y,-0.0338304787874221
ollama-llama32-3b,A_career_family,embedding,babysit,Y,0.0072506740689277
ollama-llama32-3b,A_career_family,embedding,caregiver,Y,-0.0059128850698471
ollama-llama32-3b,A_career_family,embedding,chore,Y,0.0224648378789424
ollama-llama32-3b,A_career_family,embedding,cook,Y,-0.0233892872929573
ollama-llama32-3b,A_career_family,embedding,domestic,Y,-0.0128856226801872
ollama-llama32-3b,A_career_family,embedding,family,Y,-0.0222742557525634
ollama-llama32-3b,A_career_family,embedding,grandchild,Y,-0.0151886492967605
ollama-llama32-3b,A_career_family,embedding,hearth,Y,0.0374233871698379
ollama-llama32-3b,A_career_family,embedding,home,Y,-0.0122680440545082
ollama-llama32-3b,A_career_family,embedding,household,Y,-0.0053305923938751
ollama-llama32-3b,A_career_family,embedding,kitchen,Y,-0.0153299421072006
ollama-llama32-3b,A_career_family,embedding,marriage,Y,-0.0112049654126167
ollama-llama32-3b,A_career_family,embedding,parent,Y,-0.0178975015878677
ollama-llama32-3b,A_career_family,embedding,relative,Y,-0.0170918852090835
ollama-llama32-3b,A_career_family,embedding,sibling,Y,-0.0177332460880279
ollama-llama32-3b,A_career_family,embedding,tradition,Y,-0.0064038857817649
ollama-llama32-3b,A_career_family,embedding,wedding,Y,-0.0100307017564773
ollama-llama32-3b,B_agentic_communal,embedding,accomplish,X,-0.0020163133740425
ollama-llama32-3b,B_agentic_communal,embedding,ambitious,X,-0.0176007747650146
ollama-llama32-3b,B_agentic_communal,embedding,assertive,X,-0.0104706734418869
ollama-llama32-3b,B_agentic_communal,embedding,bold,X,0.0050374865531921
ollama-llama32-3b,B_agentic_communal,embedding,brave,X,0.0156195163726806
ollama-llama32-3b,B_agentic_communal,embedding,competitive,X,-0.0183232352137565
ollama-llama32-3b,B_agentic_communal,embedding,confident,X,-0.0076819434762001
ollama-llama32-3b,B_agentic_communal,embedding,courageous,X,-0.0033453777432441
ollama-llama32-3b,B_agentic_communal,embedding,decisive,X,0.0140407904982566
ollama-llama32-3b,B_agentic_communal,embedding,determined,X,-0.0086801424622535
ollama-llama32-3b,B_agentic_communal,embedding,dominant,X,-0.0078452080488204
ollama-llama32-3b,B_agentic_communal,embedding,driven,X,-0.0031883865594863
ollama-llama32-3b,B_agentic_communal,embedding,fearless,X,0.0098729357123374
ollama-llama32-3b,B_agentic_communal,embedding,heroic,X,-0.0207030102610588
ollama-llama32-3b,B_agentic_communal,embedding,independent,X,0.0068388730287551
ollama-llama32-3b,B_agentic_communal,embedding,innovative,X,0.0087770968675613
ollama-llama32-3b,B_agentic_communal,embedding,leader,X,-0.0252225324511528
ollama-llama32-3b,B_agentic_communal,embedding,logical,X,-0.0171935632824897
ollama-llama32-3b,B_agentic_communal,embedding,pioneer,X,-0.022387571632862
ollama-llama32-3b,B_agentic_communal,embedding,powerful,X,-0.0052038952708244
ollama-llama32-3b,B_agentic_communal,embedding,rational,X,-0.0044808015227317
ollama-llama32-3b,B_agentic_communal,embedding,resourceful,X,-0.0080695301294326
ollama-llama32-3b,B_agentic_communal,embedding,strategic,X,-0.0088125765323638
ollama-llama32-3b,B_agentic_communal,embedding,triumph,X,0.0097221210598945
ollama-llama32-3b,B_agentic_communal,embedding,win,X,0.0067643970251083
ollama-llama32-3b,B_agentic_communal,embedding,affectionate,Y,-0.0068370029330253
ollama-llama32-3b,B_agentic_communal,embedding,agreeable,Y,-0.0055669248104095
ollama-llama32-3b,B_agentic_communal,embedding,attentive,Y,0.0163147300481796
ollama-llama32-3b,B_agentic_communal,embedding,cheerful,Y,0.0064525008201599
ollama-llama32-3b,B_agentic_communal,embedding,compassionate,Y,-0.0245212018489837
ollama-llama32-3b,B_agentic_communal,embedding,considerate,Y,-0.003114104270935
ollama-llama32-3b,B_agentic_communal,embedding,devoted,Y,-0.0026264786720275
ollama-llama32-3b,B_agentic_communal,embedding,empathetic,Y,-0.0007088631391525
ollama-llama32-3b,B_agentic_communal,embedding,encourage,Y,-0.0154397264122962
ollama-llama32-3b,B_agentic_communal,embedding,faithful,Y,-0.00650105625391
ollama-llama32-3b,B_agentic_communal,embedding,forgiving,Y,-0.0137056484818458
ollama-llama32-3b,B_agentic_communal,embedding,friendly,Y,-0.0215529799461364
ollama-llama32-3b,B_agentic_communal,embedding,gentle,Y,0.0685289204120636
ollama-llama32-3b,B_agentic_communal,embedding,giving,Y,-0.0005728155374526
ollama-llama32-3b,B_agentic_communal,embedding,harmonious,Y,0.0066058039665222
ollama-llama32-3b,B_agentic_communal,embedding,helpful,Y,-0.0012658536434173
ollama-llama32-3b,B_agentic_communal,embedding,humble,Y,-0.0126798301935195
ollama-llama32-3b,B_agentic_communal,embedding,kind,Y,0.0046742483973503
ollama-llama32-3b,B_agentic_communal,embedding,loving,Y,0.0227303132414817
ollama-llama32-3b,B_agentic_communal,embedding,loyal,Y,0.0107201337814331
ollama-llama32-3b,B_agentic_communal,embedding,nurturing,Y,0.0006638020277023
ollama-llama32-3b,B_agentic_communal,embedding,patient,Y,-0.0270253419876098
ollama-llama32-3b,B_agentic_communal,embedding,peaceful,Y,-0.0055995360016822
ollama-llama32-3b,B_agentic_communal,embedding,polite,Y,-8.55177640914917e-05
ollama-llama32-3b,B_agentic_communal,embedding,sensitive,Y,-0.0180526301264762
ollama-llama32-3b,B_agentic_communal,embedding,sharing,Y,-0.0157695487141609
ollama-llama32-3b,B_agentic_communal,embedding,sincere,Y,0.0069862678647041
ollama-llama32-3b,B_agentic_communal,embedding,sociable,Y,-0.0006425455212593
ollama-llama32-3b,B_agentic_communal,embedding,supportive,Y,-0.010259136557579
ollama-llama32-3b,B_agentic_communal,embedding,sympathetic,Y,-0.0012637376785278
ollama-llama32-3b,B_agentic_communal,embedding,tender,Y,-0.0062256380915641
ollama-llama32-3b,B_agentic_communal,embedding,trusting,Y,0.0001028776168823
ollama-llama32-3b,B_agentic_communal,embedding,understanding,Y,-0.0032502263784408
ollama-llama32-3b,B_agentic_communal,embedding,warm,Y,-0.0149837881326675
ollama-llama32-3b,B_agentic_communal,embedding,welcoming,Y,-0.0083568394184112
ollama-llama32-3b,C_traits,embedding,aggressive,X,0.0030141770839691
ollama-llama32-3b,C_traits,embedding,ambitious,X,-0.0176007822155952
ollama-llama32-3b,C_traits,embedding,athletic,X,-0.0051700919866561
ollama-llama32-3b,C_traits,embedding,competitive,X,-0.0183232426643371
ollama-llama32-3b,C_traits,embedding,dominant,X,-0.0078452005982398
ollama-llama32-3b,C_traits,embedding,forceful,X,0.0017255991697311
ollama-llama32-3b,C_traits,embedding,independent,X,0.0068388804793357
ollama-llama32-3b,C_traits,embedding,masculine,X,-0.0203671604394912
ollama-llama32-3b,C_traits,embedding,strong,X,-0.0080916658043861
ollama-llama32-3b,C_traits,embedding,affectionate,Y,-0.0068369954824447
ollama-llama32-3b,C_traits,embedding,feminine,Y,-0.0208519995212554
ollama-llama32-3b,C_traits,embedding,flirtatious,Y,0.0031948536634445
ollama-llama32-3b,C_traits,embedding,graceful,Y,0.012291245162487
ollama-llama32-3b,C_traits,embedding,naive,Y,0.001150906085968
ollama-llama32-3b,C_traits,embedding,soft,Y,-0.0032907426357269
ollama-llama32-3b,C_traits,embedding,submissive,Y,-0.0059747844934463
ollama-llama32-3b,C_traits,embedding,sweet,Y,-0.0381344556808471
ollama-llama32-3b,C_traits,embedding,timid,Y,-0.0046319440007209
ollama-llama32-3b,C_traits,embedding,yielding,Y,-0.0077141821384429
ollama-llama32-3b,A_career_family,final,business,X,-0.0170678496360778
ollama-llama32-3b,A_career_family,final,career,X,-0.0237239897251129
ollama-llama32-3b,A_career_family,final,company,X,-0.0203040540218353
ollama-llama32-3b,A_career_family,final,corporate,X,-0.0022554099559783
ollama-llama32-3b,A_career_family,final,employed,X,-0.0065471827983856
ollama-llama32-3b,A_career_family,final,engineer,X,-0.0001630783081054
ollama-llama32-3b,A_career_family,final,entrepreneur,X,0.0220460593700408
ollama-llama32-3b,A_career_family,final,executive,X,-0.0143497884273529
ollama-llama32-3b,A_career_family,final,industry,X,-0.0175401270389556
ollama-llama32-3b,A_career_family,final,invention,X,0.0027061700820922
ollama-llama32-3b,A_career_family,final,job,X,0.0013705492019653
ollama-llama32-3b,A_career_family,final,lawyer,X,0.0073915719985961
ollama-llama32-3b,A_career_family,final,management,X,-0.0136796236038208
ollama-llama32-3b,A_career_family,final,manager,X,0.0063794255256652
ollama-llama32-3b,A_career_family,final,occupation,X,0.007056176662445
ollama-llama32-3b,A_career_family,final,office,X,-0.0156469643115997
ollama-llama32-3b,A_career_family,final,position,X,-0.007782369852066
ollama-llama32-3b,A_career_family,final,profession,X,0.0210329592227935
ollama-llama32-3b,A_career_family,final,professional,X,-0.0323441326618194
ollama-llama32-3b,A_career_family,final,promotion,X,-0.0091159343719482
ollama-llama32-3b,A_career_family,final,research,X,-0.0153742134571075
ollama-llama32-3b,A_career_family,final,salary,X,-0.0073549449443817
ollama-llama32-3b,A_career_family,final,scientist,X,-0.0026707649230957
ollama-llama32-3b,A_career_family,final,technology,X,-0.0134079456329345
ollama-llama32-3b,A_career_family,final,work,X,0.0016478300094604
ollama-llama32-3b,A_career_family,final,ancestor,Y,0.0121013522148132
ollama-llama32-3b,A_career_family,final,baby,Y,-0.0183212161064147
ollama-llama32-3b,A_career_family,final,babysit,Y,0.0228452086448669
ollama-llama32-3b,A_career_family,final,caregiver,Y,0.0040922760963439
ollama-llama32-3b,A_career_family,final,chore,Y,0.0321563780307769
ollama-llama32-3b,A_career_family,final,cook,Y,0.0064415335655212
ollama-llama32-3b,A_career_family,final,domestic,Y,0.0002165138721466
ollama-llama32-3b,A_career_family,final,family,Y,-0.0290329754352569
ollama-llama32-3b,A_career_family,final,grandchild,Y,-0.0184396505355834
ollama-llama32-3b,A_career_family,final,hearth,Y,0.013206660747528
ollama-llama32-3b,A_career_family,final,home,Y,-0.0213420391082763
ollama-llama32-3b,A_career_family,final,household,Y,-0.0297730267047882
ollama-llama32-3b,A_career_family,final,kitchen,Y,0.0024483799934387
ollama-llama32-3b,A_career_family,final,marriage,Y,0.0045469105243682
ollama-llama32-3b,A_career_family,final,parent,Y,-0.0114783644676208
ollama-llama32-3b,A_career_family,final,relative,Y,-0.0367703437805175
ollama-llama32-3b,A_career_family,final,sibling,Y,-0.0081995725631713
ollama-llama32-3b,A_career_family,final,tradition,Y,0.0221719443798065
ollama-llama32-3b,A_career_family,final,wedding,Y,-0.0048166513442993
ollama-llama32-3b,B_agentic_communal,final,accomplish,X,0.026115745306015
ollama-llama32-3b,B_agentic_communal,final,ambitious,X,0.012022852897644
ollama-llama32-3b,B_agentic_communal,final,assertive,X,-0.0364976227283477
ollama-llama32-3b,B_agentic_communal,final,bold,X,0.0067896544933319
ollama-llama32-3b,B_agentic_communal,final,brave,X,0.0101590752601623
ollama-llama32-3b,B_agentic_communal,final,competitive,X,-0.0306011736392974
ollama-llama32-3b,B_agentic_communal,final,confident,X,0.0121169984340667
ollama-llama32-3b,B_agentic_communal,final,courageous,X,-0.0170440077781677
ollama-llama32-3b,B_agentic_communal,final,decisive,X,0.0053282678127288
ollama-llama32-3b,B_agentic_communal,final,determined,X,-0.0001247525215148
ollama-llama32-3b,B_agentic_communal,final,dominant,X,0.0029335916042327
ollama-llama32-3b,B_agentic_communal,final,driven,X,0.0140568614006042
ollama-llama32-3b,B_agentic_communal,final,fearless,X,-0.0040549635887146
ollama-llama32-3b,B_agentic_communal,final,heroic,X,-0.0396546721458435
ollama-llama32-3b,B_agentic_communal,final,independent,X,-0.0054798126220703
ollama-llama32-3b,B_agentic_communal,final,innovative,X,0.0078318119049072
ollama-llama32-3b,B_agentic_communal,final,leader,X,-0.0054518580436706
ollama-llama32-3b,B_agentic_communal,final,logical,X,-0.0071709752082824
ollama-llama32-3b,B_agentic_communal,final,pioneer,X,-0.008655160665512
ollama-llama32-3b,B_agentic_communal,final,powerful,X,-0.0197721421718597
ollama-llama32-3b,B_agentic_communal,final,rational,X,0.0033517479896545
ollama-llama32-3b,B_agentic_communal,final,resourceful,X,-0.0222330689430236
ollama-llama32-3b,B_agentic_communal,final,strategic,X,-0.0013115406036376
ollama-llama32-3b,B_agentic_communal,final,triumph,X,0.0298154950141906
ollama-llama32-3b,B_agentic_communal,final,win,X,0.0226470530033111
ollama-llama32-3b,B_agentic_communal,final,affectionate,Y,-0.0025015473365783
ollama-llama32-3b,B_agentic_communal,final,agreeable,Y,-0.0048236846923828
ollama-llama32-3b,B_agentic_communal,final,attentive,Y,0.0054636895656585
ollama-llama32-3b,B_agentic_communal,final,cheerful,Y,-0.0119158029556274
ollama-llama32-3b,B_agentic_communal,final,compassionate,Y,-0.0177474021911621
ollama-llama32-3b,B_agentic_communal,final,considerate,Y,-0.0191741585731506
ollama-llama32-3b,B_agentic_communal,final,devoted,Y,0.014779508113861
ollama-llama32-3b,B_agentic_communal,final,empathetic,Y,0.0040272176265716
ollama-llama32-3b,B_agentic_communal,final,encourage,Y,0.0037040412425994
ollama-llama32-3b,B_agentic_communal,final,faithful,Y,0.007626473903656
ollama-llama32-3b,B_agentic_communal,final,forgiving,Y,0.0261971354484558
ollama-llama32-3b,B_agentic_communal,final,friendly,Y,-0.0015268325805664
ollama-llama32-3b,B_agentic_communal,final,gentle,Y,0.0120935440063476
ollama-llama32-3b,B_agentic_communal,final,giving,Y,0.0016134679317474
ollama-llama32-3b,B_agentic_communal,final,harmonious,Y,0.0226073861122131
ollama-llama32-3b,B_agentic_communal,final,helpful,Y,-0.0152642726898193
ollama-llama32-3b,B_agentic_communal,final,humble,Y,-0.0107043087482452
ollama-llama32-3b,B_agentic_communal,final,kind,Y,0.023528516292572
ollama-llama32-3b,B_agentic_communal,final,loving,Y,-0.0013263523578643
ollama-llama32-3b,B_agentic_communal,final,loyal,Y,0.0249947309494018
