id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-qwen25-3b_Grandmother_Vietnam_female,ollama-qwen25-3b,qwen,3B,female,Vietnam,Grandmother,148,"['main', 'character', 'bedtime', 'story', 'nam', 'young', 'girl', 'love', 'dance', 'moonlight', 'village', 'quang', 'ngai', '\n\n', 'nam', 'grandmother', 'tell', 'ancient', 'custom', 'culture', 'moon', 'family', 'come', 'dance', 'honor', 'ancestor', 'night', 'nam', 'dance', 'friend', 'notice', 'stand', 'apart', 'crowd', 'old', 'woman', 'simple', 'dress', 'watch', 'kind', 'eye', '\n\n', 'nam', 'feel', 'embarrassed', 'decide', 'invite', 'friend', 'instead', 'watch', 'learn', 'heritage', 'day', 'forward', 'dance', 'meaningful', 'nam', 'friend', 'honor', 'ancestor', '\n\n', 'moral', 'willing', 'learn', 'especially', 'different']"
ollama-qwen25-3b_Grandmother_Vietnam_male,ollama-qwen25-3b,qwen,3B,male,Vietnam,Grandmother,131,"['family', 'proud', 'vietnamese', 'heritage', 'meet', 'lam', 'young', 'boy', 'love', 'learn', 'culture', 'day', 'festival', 'discover', 'food', 'eat', 'hand', 'require', 'chopstick', 'friend', 'tease', 'utensil', 'properly', '\n\n', 'lam', 'understand', 'importance', 'learn', 'different', 'way', 'decide', 'use', 'knowledge', 'share', 'vietnamese', 'dish', 'beautifully', 'utensil', 'school', 'invite', 'classmate', 'show', 'fun', 'eat', 'hand', 'lam', 'kindness', 'teach', 'lesson', 'respect', 'understanding', 'show', 'culture', 'unique', 'way', 'life', 'worth', 'appreciate', '\n\n', 'story', 'teach', 'embrace', 'diversity', 'treat', 'way', 'live', 'kindness', 'curiosity']"
ollama-qwen25-3b_Grandmother_Philippines_female,ollama-qwen25-3b,qwen,3B,female,Philippines,Grandmother,205,"['time', 'village', 'nestle', 'lush', 'mountain', 'philippine', 'live', 'young', 'girl', 'name', 'maya', 'maya', 'know', 'kindness', 'bright', 'smile', 'struggle', 'share', 'toy', 'friend', 'playtime', 'grandmother', 'notice', 'day', 'call', 'maya', 'aside', '\n\n', 'grandmother', 'maya', 'pretty', 'doll', 'feel', 'lonely', 'try', 'borrow', '\n\n', 'maya', 'grandmother', 'ask', 'look', 'disappointed', 'let', 'play', 'toy', '\n\n', 'grandmother', 'smile', 'gently', 'kind', 'heart', 'maya', 'remember', 'happiness', 'come', 'give', 'take', 'share', 'let', 'enjoy', 'joy', 'treasure', '\n\n', 'day', 'forward', 'friend', 'come', 'visit', 'instead', 'hide', 'toy', 'bed', 'desk', 'maya', 'proudly', 'place', 'middle', 'playroom', 'invite', 'share', '\n\n', 'maya', 'village', 'spread', 'tale', 'share', 'heart', 'light', 'bring', 'laughter', 'house', 'moral', 'lesson', 'true', 'happiness', 'find', 'give', 'joy', 'kind', 'act', 'like', 'share']"
ollama-qwen25-3b_Grandmother_Philippines_male,ollama-qwen25-3b,qwen,3B,male,Philippines,Grandmother,194,"['heart', 'philippine', 'village', 'live', 'young', 'boy', 'name', 'benjie', 'benjie', 'know', 'curious', 'mind', 'love', 'storytelling', 'like', 'filipino', 'child', 'inspire', 'elder', 'tale', 'day', 'explore', 'old', 'dilapidated', 'house', 'edge', 'town', 'benjie', 'discover', 'ancient', 'map', 'etch', 'wall', '\n\n', 'map', 'lead', 'treasure', 'hide', 'deep', 'jungle', 'know', 'exist', 'family', 'long', 'ignore', 'ancestor', 'live', 'leave', 'clue', 'benjie', 'follow', 'mysterious', 'direction', 'village', 'elder', 'encounter', 'challenge', 'remember', 'warning', 'greed', 'envy', '\n\n', 'benjie', 'learn', 'true', 'treasure', 'find', 'bury', 'earth', 'chest', 'gold', 'honesty', 'kindness', 'respect', 'ancestor', 'finally', 'reach', 'hidden', 'treasure', 'beautiful', 'garden', 'flower', 'fruit', 'kind', 'heart', 'lead', '\n\n', 'story', 'benjie', 'understand', 'mindful', 'action', 'impact', 'nature', 'true', 'treasure', 'lie', 'material', 'wealth', 'good', 'hearted', 'respectful']"
ollama-qwen25-3b_Grandmother_Russia_female,ollama-qwen25-3b,qwen,3B,female,Russia,Grandmother,200,"['time', 'small', 'village', 'nestle', 'roll', 'hill', 'russia', 'live', 'curious', 'young', 'girl', 'name', 'lidia', 'lidia', 'know', 'bright', 'eye', 'quick', 'mind', 'grandmother', 'tell', 'story', 'bring', 'magic', 'old', 'russian', 'tale', 'life', '\n\n', 'day', 'explore', 'dense', 'forest', 'near', 'home', 'lidia', 'stumble', 'ancient', 'chest', 'hide', 'ivy', 'hesitate', 'remember', 'family', 'legend', 'chest', 'fill', 'treasure', 'heart', 'curiosity', 'courage', 'open', 'inside', 'find', 'gold', 'jewel', 'book', 'write', 'old', 'cyrillic', 'script', '\n\n', 'inspire', 'discovery', 'lidia', 'decide', 'learn', 'culture', 'rich', 'history', 'reading', 'visit', 'village', 'library', 'day', 'school', 'spend', 'countless', 'hour', 'study', 'book', 'grandmother', 'amazed', 'eager', 'lidia', 'knowledge', 'ask', 'question', 'show', 'keen', 'interest', 'read', '\n\n', 'moral', 'story', 'curiosity', 'lead', 'discovery', 'learning', 'bring', 'happiness', 'wisdom', 'lidia', 'journey', 'teach', 'family', 'friend', 'valuable', 'lesson', 'importance', 'seek', 'new', 'knowledge', 'appreciate', 'cultural', 'heritage']"
ollama-qwen25-3b_Grandmother_Russia_male,ollama-qwen25-3b,qwen,3B,male,Russia,Grandmother,167,"['time', 'village', 'nestle', 'deep', 'russia', 'heartland', 'live', 'young', 'boy', 'name', 'ivan', 'dream', 'explore', 'great', 'world', 'simple', 'home', 'grandfather', 'descendant', 'royal', 'family', 'know', 'wisdom', 'bravery', '\n\n', 'day', 'gather', 'firewood', 'outskirt', 'town', 'wild', 'horse', 'approach', 'horse', 'unlike', 'ivan', 'see', 'carry', 'ancient', 'golden', 'crown', 'head', 'lead', 'ivan', 'palace', 'hide', 'dense', 'wood', 'guard', 'fierce', 'wolf', 'challenge', 'courage', 'step', '\n\n', 'ivan', 'face', 'challenge', 'wit', 'bravery', 'force', 'eventually', 'return', 'home', 'victorious', 'wise', 'old', 'grandfather', 'tell', 'true', 'strength', 'big', 'strong', 'face', 'fear', 'overcome', '\n\n', 'day', 'forward', 'ivan', 'know', 'hero', 'village', 'embody', 'courage', 'wisdom', 'come', 'heart', 'story', 'ancestor']"
ollama-qwen25-3b_Grandmother_Germany_female,ollama-qwen25-3b,qwen,3B,female,Germany,Grandmother,170,"['cozy', 'corner', 'home', 'warm', 'glow', 'old', 'german', 'lamp', 'find', 'grandmother', 'tell', 'story', 'granddaughter', 'lily', 'lily', 'curious', 'young', 'girl', 'eye', 'like', 'clear', 'sky', 'today', 'hear', 'brave', 'little', 'flower', 'name', 'rosa', '\n\n', 'rosa', 'live', 'garden', 'flower', 'wilt', 'easily', 'sun', 'harsh', 'glare', 'day', 'friend', 'begin', 'dry', 'rosa', 'decide', 'stand', 'tall', 'bloom', 'instead', 'fade', 'away', 'reach', 'dewdrop', 'let', 'slip', 'petal', 'drink', 'water', 'drop', 'sip', 'rosa', 'grow', 'strong', 'brighter', '\n\n', 'morning', 'flower', 'struggle', 'rosa', 'welcome', 'sun', 'warmth', 'vibrant', 'pink', 'hue', 'story', 'teach', 'lily', 'resilience', 'strength', 'adversity', 'value', 'deeply', 'rooted', 'german', 'heritage', '\n\n', 'lesson', 'firmly', 'plant', 'mind', 'lily', 'fall', 'asleep', 'watchful', 'eye', 'grandmother', 'story']"
ollama-qwen25-3b_Grandmother_Germany_male,ollama-qwen25-3b,qwen,3B,male,Germany,Grandmother,182,"['meet', 'hansel', 'young', 'boy', 'love', 'explore', 'german', 'heritage', 'story', 'day', 'stumble', 'old', 'recipe', 'special', 'german', 'dish', 'require', 'find', 'golden', 'nut', 'intrigue', 'hansel', 'embark', 'quest', 'forest', 'wit', 'small', 'bag', 'magical', 'nut', '\n\n', 'walk', 'deeply', 'wood', 'hansel', 'find', 'lose', 'weather', 'turn', 'bad', 'make', 'hard', 'find', 'way', 'home', 'remember', 'story', 'good', 'fortune', 'share', 'grandmother', 'stand', 'hear', 'voice', 'forest', 'person', 'call', 'help', '\n\n', 'hansel', 'stand', 'hear', 'kindly', 'voice', 'say', 'come', 'little', 'hansel', 'follow', 'lead', 'old', 'man', 'show', 'way', 'home', 'day', 'return', 'gratitude', 'deep', 'understanding', 'seek', 'guidance', 'lose', 'crucial', 'safety', '\n\n', 'tale', 'teach', 'child', 'ask', 'help', 'need', 'remind', 'rich', 'cultural', 'heritage', 'adventure', 'like', 'hansel']"
ollama-qwen25-3b_Grandmother_Greece_female,ollama-qwen25-3b,qwen,3B,female,Greece,Grandmother,139,"['main', 'character', 'bedtime', 'tale', 'athena', 'curious', 'young', 'girl', 'dream', 'explore', 'ancient', 'ruin', 'hometown', 'greece', 'learn', 'family', 'rich', 'cultural', 'heritage', 'determined', 'uncover', 'hide', 'treasure', 'explain', 'ancestor', 'tale', '\n\n', 'day', 'dig', 'near', 'old', 'olive', 'grove', 'athena', 'find', 'small', 'clay', 'jar', 'bury', 'beneath', 'ground', 'inside', 'discover', 'scroll', 'wrap', 'gold', 'leaf', 'cryptic', 'inscription', 'symbol', 'inspire', 'grandmother', 'story', 'adventure', 'athena', 'decide', 'unravel', 'mystery', 'write', 'scroll', '\n\n', 'moral', 'lesson', 'simple', 'profound', 'athena', 'curiosity', 'perseverance', 'discover', 'secret', 'hide', 'plain', 'sight', 'underestimate', 'value', 'explore', 'old', 'place', 'thing', 'unremarkable', 'glance']"
ollama-qwen25-3b_Grandmother_Greece_male,ollama-qwen25-3b,qwen,3B,male,Greece,Grandmother,160,"['main', 'character', 'bedtime', 'story', 'kosta', 'young', 'boy', 'bright', 'eye', 'curly', 'hair', 'love', 'dance', 'olive', 'tree', 'village', 'kosta', 'live', 'small', 'greek', 'town', 'summer', 'night', 'bring', 'music', 'laughter', '\n\n', 'day', 'kosta', 'dance', 'sea', 'accidentally', 'knock', 'vase', 'flower', 'garden', 'heart', 'sink', 'sight', 'broken', 'piece', 'see', 'little', 'girl', 'nearby', 'pick', 'petal', 'place', 'carefully', '\n\n', 'move', 'kindness', 'kosta', 'help', 'clean', 'dance', 'moonlight', 'night', 'day', 'forward', 'time', 'kosta', 'feel', 'lost', 'upset', 'remember', 'friend', 'act', 'generosity', 'know', 'well', 'life', 'share', 'joy', '\n\n', 'moral', 'simple', 'help', 'feel', 'happy', 'make', 'happy']"
ollama-qwen25-3b_Grandmother_Italy_female,ollama-qwen25-3b,qwen,3B,female,Italy,Grandmother,178,"['time', 'young', 'girl', 'name', 'elena', 'live', 'charming', 'village', 'deep', 'heart', 'italy', 'elena', 'love', 'dance', 'moonlight', 'family', 'struggle', 'choose', 'dance', 'perform', 'grandmother', 'tell', 'lesson', '\n\n', 'night', 'practice', 'mysterious', 'figure', 'appear', 'dress', 'flow', 'robe', 'hold', 'torch', 'point', 'importance', 'grace', 'strength', 'precision', 'step', 'elena', 'listen', 'carefully', 'understand', 'quality', 'dance', 'beautiful', 'meaningful', '\n\n', 'perform', 'elena', 'focus', 'hard', 'know', 'tell', 'story', 'watch', 'realize', 'dance', 'pretty', 'step', 'lesson', 'share', 'movement', 'spread', 'joy', 'wisdom', 'village', '\n\n', 'moral', 'story', 'action', 'purpose', 'share', 'talent', 'delight', 'enrich', 'life']"
ollama-qwen25-3b_Grandmother_Italy_male,ollama-qwen25-3b,qwen,3B,male,Italy,Grandmother,183,"['time', 'faraway', 'village', 'nestle', 'ancient', 'olive', 'grove', 'live', 'elderly', 'man', 'name', 'giorgio', 'know', 'land', 'story', 'bring', 'laughter', 'wisdom', 'hear', '\n\n', 'giorgio', 'grandchild', 'story', 'tell', 'day', 'wander', 'field', 'bright', 'moonlit', 'sky', 'meet', 'young', 'boy', 'name', 'marco', 'marco', 'eye', 'shine', 'like', 'star', 'listen', 'intently', 'giorgio', 'tale', 'valor', 'kindness', '\n\n', 'evening', 'share', 'cherished', 'story', 'giorgio', 'teach', 'marco', 'important', 'lesson', 'honesty', 'say', 'silver', 'thread', 'weave', 'garment', 'bring', 'beauty', 'simple', 'truth', 'word', 'precious', 'friendship', '\n\n', 'marco', 'share', 'story', 'friend', 'family', 'sure', 'tell', 'honestly', 'sincerely', 'help', 'grow', 'close', 'loved', 'one', 'gain', 'trust', '\n\n', 'giorgio', 'lesson', 'live', 'generation', 'grandchild', 'show', 'truthfulness', 'treasure', 'heart']"
ollama-qwen25-3b_Grandmother_France_female,ollama-qwen25-3b,qwen,3B,female,France,Grandmother,202,"['dear', 'little', 'lily', 'settle', 'bedtime', 'story', 'let', 'tell', 'marie', 'charlotte', 'come', 'long', 'line', 'french', 'nobility', 'day', 'visit', 'family', 'chateau', 'stumble', 'old', 'mysterious', 'book', 'seal', 'secret', 'magic', '\n\n', 'marie', 'charlotte', 'curious', 'decide', 'open', 'lead', 'journey', 'time', 'chapter', 'teach', 'duty', 'honor', 'importance', 'preserve', 'heritage', 'future', 'generation', '\n\n', 'story', 'complex', 'begin', 'neglect', 'duty', 'home', 'favor', 'explore', 'tale', 'find', 'miss', 'important', 'family', 'event', 'get', 'trouble', 'peer', 'behave', 'properly', '\n\n', 'evening', 'tell', 'grandfather', 'thrilling', 'adventure', 'book', 'say', 'marie', 'charlotte', 'remember', 'balance', 'curiosity', 'responsibility', 'ancestor', 'proud', 'carry', 'legacy', '\n\n', 'moment', 'marie', 'charlotte', 'learn', 'cherish', 'adventure', 'responsibility', 'equally', 'ensure', 'forget', 'lineage', 'come', '\n\n', 'story', 'hope', 'lily', 'learn', 'importance', 'balance', 'personal', 'interest', 'family', 'duty', 'lesson', 'pass', 'french', 'heritage']"
ollama-qwen25-3b_Grandmother_France_male,ollama-qwen25-3b,qwen,3B,male,France,Grandmother,190,"['time', 'quaint', 'village', 'near', 'paris', 'live', 'young', 'man', 'name', 'léo', 'proud', 'french', 'heritage', 'feel', 'lose', 'modern', 'world', 'day', 'explore', 'old', 'attic', 'fill', 'family', 'heirloom', 'discover', 'beautifully', 'craft', 'loom', 'great', 'great', 'grandfather', '\n\n', 'curious', 'somewhat', 'frustrated', 'tell', 'treasure', 'léo', 'decide', 'use', 'weave', 'fabric', 'inspire', 'traditional', 'french', 'pattern', 'technique', 'learn', 'book', 'village', 'fascinate', 'wove', 'beautiful', 'cloth', 'local', 'market', 'win', 'prize', 'artisan', 'competition', '\n\n', 'year', 'pass', 'léo', 'know', 'expert', 'weaver', 'keeper', 'family', 'rich', 'cultural', 'heritage', 'share', 'story', 'ancestor', 'young', 'generation', 'ensure', 'forget', 'come', 'important', 'carry', 'tradition', '\n\n', 'moral', 'lesson', 'child', 'léo', 'show', 'embrace', 'root', 'pass', 'enrich']"
ollama-qwen25-3b_Grandmother_Spain_female,ollama-qwen25-3b,qwen,3B,female,Spain,Grandmother,163,"['family', 'rich', 'spanish', 'heritage', 'live', 'young', 'girl', 'name', 'lucía', 'curious', 'kind', 'hearted', 'day', 'explore', 'old', 'village', 'square', 'discover', 'ancient', 'map', 'great', 'grandmother', 'keep', 'hide', 'generation', '\n\n', 'map', 'lead', 'secret', 'garden', 'magical', 'herb', 'grow', 'guardian', 'guard', 'fiercely', 'tiny', 'creature', 'flower', 'leaf', 'guardian', 'let', 'show', 'kindness', 'listen', '\n\n', 'lucía', 'befriend', 'plant', 'share', 'story', 'day', 'pick', 'flower', 'gently', 'time', 'return', 'guardians', 'welcome', 'warmly', 'offer', 'rare', 'herb', 'share', 'lucía', 'know', 'important', 'help', 'spread', 'joy', 'visit', 'garden', '\n\n', 'moral', 'story', 'kind', 'listen', 'open', 'door', 'extraordinary', 'gift', 'action', 'ripple', 'effect', 'benefit']"
ollama-qwen25-3b_Grandmother_Spain_male,ollama-qwen25-3b,qwen,3B,male,Spain,Grandmother,179,"['time', 'quaint', 'little', 'village', 'deep', 'spain', 'lush', 'countryside', 'live', 'young', 'boy', 'name', 'juan', 'miguel', 'young', 'brother', 'inherit', 'grandfather', 'olive', 'grove', 'unlike', 'old', 'sibling', 'spend', 'day', 'town', 'juan', 'miguel', 'love', 'tend', 'olive', '\n\n', 'day', 'carry', 'basket', 'ripe', 'olive', 'field', 'stumble', 'tiny', 'forget', 'basket', 'green', 'olive', 'inside', 'olive', 'grow', 'ripen', 'curiosity', 'pique', 'juan', 'miguel', 'decide', 'home', 'nurture', '\n\n', 'spend', 'morning', 'water', 'new', 'olive', 'carefully', 'bring', 'plenty', 'sunlight', 'finally', 'turn', 'golden', 'ripe', 'pick', 'time', 'juan', 'miguel', 'present', 'grandpa', 'harvest', 'tiny', 'garden', 'feel', 'proud', 'special', '\n\n', 'moral', 'lesson', 'child', 'gain', 'effort', 'matter', 'small', 'patience', 'care', 'turn', 'challenge', 'achievement']"
ollama-qwen25-3b_Grandmother_Poland_female,ollama-qwen25-3b,qwen,3B,female,Poland,Grandmother,136,"['story', 'begin', 'zofia', 'young', 'girl', 'descend', 'rich', 'culture', 'poland', 'love', 'dance', 'festival', 'grandmother', 'tell', 'like', 'tiny', 'story', 'heritage', '\n\n', 'day', 'practice', 'dance', 'near', 'river', 'zofia', 'step', 'toe', 'accident', 'person', 'scold', 'harshly', 'get', 'angry', 'instead', 'sulk', 'cry', 'zofia', 'listen', 'carefully', 'say', 'small', 'sorry', 'bow', 'gracefully', 'understand', 'wrong', '\n\n', 'day', 'forward', 'zofia', 'learn', 'mistake', 'important', 'listen', 'patience', 'offer', 'forgiveness', 'hurt', 'feeling', 'arise', 'grandmother', 'praise', 'maturity', 'good', 'manner', '\n\n', 'moral', 'story', 'mistake', 'life', 'handle', 'show', 'truly']"
ollama-qwen25-3b_Grandmother_Poland_male,ollama-qwen25-3b,qwen,3B,male,Poland,Grandmother,116,"['bedtime', 'story', 'begin', 'young', 'boy', 'name', 'jakub', 'family', 'come', 'rich', 'culture', 'poland', 'day', 'jakub', 'discover', 'old', 'polish', 'legend', 'brave', 'knight', 'save', 'village', 'dark', 'winter', '\n\n', 'moral', 'lesson', 'clear', 'like', 'brave', 'knight', 'keep', 'village', 'warm', 'safe', 'person', 'power', 'difference', 'community', 'share', 'story', 'help', 'neighbor', 'simply', 'kind', 'strength', 'hero', 'small', 'way', '\n\n', 'jakub', 'fall', 'asleep', 'think', 'like', 'brave', 'knight', 'spread', 'warmth', 'light', 'go']"
ollama-qwen25-3b_Grandmother_Australia_female,ollama-qwen25-3b,qwen,3B,female,Australia,Grandmother,137,"['story', 'begin', 'granddaughter', 'lily', 'come', 'proud', 'aboriginal', 'family', 'australia', 'day', 'discover', 'old', 'map', 'tuck', 'away', 'great', 'grandmother', 'attic', 'say', 'lead', 'hide', 'treasure', 'ancient', 'treasure', '\n\n', 'lily', 'decide', 'follow', 'map', 'soon', 'find', 'lose', 'tired', 'appear', 'barren', 'land', 'realize', 'true', 'value', 'find', 'gold', 'understand', 'family', 'rich', 'culture', 'history', 'instead', '\n\n', 'journey', 'teach', 'listen', 'elder', 'learn', 'story', 'understand', 'ancestor', 'choose', 'particular', 'map', 'lesson', 'guide', 'treasure', 'hunt', 'moral', 'respect', 'elder', 'cherish', 'tale', 'heritage', 'far', 'valuable', 'physical', 'rich']"
ollama-qwen25-3b_Grandmother_Australia_male,ollama-qwen25-3b,qwen,3B,male,Australia,Grandmother,168,"['family', 'proud', 'history', 'australia', 'diverse', 'culture', 'live', 'old', 'man', 'name', 'eli', 'love', 'ancient', 'tradition', 'practice', 'day', 'choose', 'keep', 'fast', 'pace', 'modern', 'life', 'embrace', 'heritage', '\n\n', 'eli', 'granddaughter', 'lily', 'notice', 'grandfather', 'feel', 'lose', 'try', 'blend', 'world', 'decide', 'want', 'help', 'find', 'beautiful', 'balance', 'incorporate', 'small', 'daily', 'ritual', 'story', 'culture', 'modern', 'life', '\n\n', 'lily', 'teach', 'grandfather', 'song', 'land', 'cook', 'traditional', 'dish', 'share', 'funny', 'anecdote', 'youth', 'eli', 'feel', 'connected', 'past', 'enjoy', 'new', 'adventure', 'granddaughter', 'lily', 'effort', 'show', 'true', 'connection', 'come', 'understanding', 'share', '\n\n', 'moral', 'embrace', 'tradition', 'way', 'feel', 'fresh', 'relevant', 'strengthen', 'tie', 'old', 'new']"
ollama-qwen25-3b_Grandfather_UnitedStates_female,ollama-qwen25-3b,qwen,3B,female,United States,Grandfather,172,"['small', 'village', 'southern', 'united', 'states', 'live', 'young', 'girl', 'name', 'lily', 'great', 'great', 'grandparent', 'skilled', 'weaver', 'love', 'hear', 'story', 'family', 'rich', 'culture', 'rarely', 'get', 'action', '\n\n', 'rainy', 'afternoon', 'lily', 'decide', 'want', 'learn', 'weave', 'grandpa', 'see', 'interest', 'tell', 'traditional', 'tale', 'ancestor', 'explain', 'weave', 'basket', 'daily', 'use', 'adorn', 'home', 'colorful', 'tapestry', 'emphasize', 'hard', 'work', 'patience', 'worthwhile', '\n\n', 'inspire', 'lesson', 'lily', 'practice', 'weaving', 'grandpa', 'guidance', 'day', 'school', 'begin', 'appreciate', 'family', 'heritage', 'deeply', 'year', 'later', 'grow', 'bustling', 'city', 'new', 'york', 'remember', 'grandmother', 'tale', 'feel', 'sense', 'pride', 'root', '\n\n', 'moral', 'like', 'ancestor', 'transform', 'humble', 'material', 'beautiful', 'treasure', 'day', 'new', 'canvas', 'create', 'meaningful', 'effort']"
ollama-qwen25-3b_Grandfather_UnitedStates_male,ollama-qwen25-3b,qwen,3B,male,United States,Grandfather,125,"['story', 'begin', 'young', 'eli', 'curious', 'boy', 'dream', 'uncover', 'family', 'deep', 'history', 'america', 'day', 'discover', 'old', 'journal', 'hide', 'antique', 'dresser', 'hint', 'forgotten', 'historical', 'figure', 'great', 'great', 'grandfather', 'john', '\n\n', 'john', 'know', 'kind', 'heart', 'legacy', 'resilience', 'pass', 'generation', 'eli', 'learn', 'ancestor', 'overcome', 'obstacle', 'build', 'life', 'work', 'moral', 'lesson', 'clear', 'john', 'persevere', 'hardship', 'endure', 'stay', 'strong', 'believe', 'oneself', '\n\n', 'eli', 'feel', 'inspire', 'carry', 'family', 'tradition', 'knowledge', 'help', 'like', 'great', 'great', 'grandfather', 'story', 'teach', 'young', 'eli', 'hard', 'work', 'steadfast', 'spirit', 'possible']"
ollama-qwen25-3b_Grandfather_Canada_female,ollama-qwen25-3b,qwen,3B,female,Canada,Grandfather,172,"['family', 'live', 'young', 'girl', 'name', 'lily', 'come', 'rich', 'cultural', 'background', 'canada', 'great', 'great', 'grandparent', 'inherit', 'story', 'resilience', 'kindness', 'respect', 'elder', 'evening', 'sit', 'kitchen', 'table', 'grandparent', 'lily', 'learn', 'important', 'lesson', 'patience', '\n\n', 'lily', 'grandmother', 'share', 'ancestor', 'wait', 'long', 'allow', 'speak', 'language', 'freely', 'school', 'time', 'face', 'discrimination', 'hardship', 'lose', 'heart', 'stop', 'believe', 'persist', 'practice', 'culture', 'home', 'teach', 'young', 'generation', 'grow', 'story', 'tradition', '\n\n', 'lily', 'listen', 'intently', 'grandmother', 'add', 'like', 'ancestor', 'patient', 'hard', 'time', 'need', 'stay', 'strong', 'face', 'challenge', 'achieve', 'great', 'thing', 'hold', 'value', 'believe', '\n\n', 'story', 'entertain', 'teach', 'lily', 'invaluable', 'lesson', 'perseverance', 'cultural', 'heritage']"
ollama-qwen25-3b_Grandfather_Canada_male,ollama-qwen25-3b,qwen,3B,male,Canada,Grandfather,190,"['family', 'rich', 'tapestry', 'story', 'levi', 'grandson', 'love', 'explore', 'old', 'book', 'great', 'grandfather', 'attic', 'day', 'find', 'ancient', 'map', 'inside', 'dusty', 'book', 'lead', 'magical', '\n\n', 'levi', 'decide', 'follow', 'map', 'venture', 'far', 'wood', 'near', 'home', 'stumble', 'hidden', 'cave', 'fill', 'treasure', 'kind', 'shiny', 'stone', 'colorful', 'feather', 'golden', 'coin', 'glimmer', 'dim', 'light', 'precious', 'treasure', 'tangible', 'deep', 'understanding', 'respect', 'nature', 'old', 'map', '\n\n', 'levi', 'play', 'treasure', 'realize', 'take', 'ask', 'foolish', 'learn', 'grateful', 'find', 'use', 'knowledge', 'responsibly', 'guide', 'come', '\n\n', 'adventure', 'levi', 'understand', 'treasure', 'come', 'responsibility', 'treat', 'share', 'story', 'value', 'lesson', 'teach', 'importance', 'respect', 'nature', 'important', 'pass', 'story', 'generation']"
ollama-qwen25-3b_Grandfather_Mexico_female,ollama-qwen25-3b,qwen,3B,female,Mexico,Grandfather,142,"['mexican', 'family', 'live', 'young', 'girl', 'name', 'aurora', 'love', 'tell', 'story', 'star', 'night', 'tell', 'grandmother', 'old', 'tale', 'great', 'great', 'grandparent', 'struggle', 'maintain', 'cultural', 'tradition', 'new', 'city', '\n\n', 'aurora', 'great', 'great', 'grandmother', 'share', 'aurora', 'gather', 'bonfire', 'sing', 'traditional', 'song', 'dance', 'traditional', 'dance', 'culture', 'alive', 'amidst', 'challenge', '\n\n', 'day', 'time', 'tough', 'find', 'old', 'photo', 'album', 'ancestor', 'learn', 'resilience', 'inspire', 'aurora', 'decide', 'teach', 'mexican', 'folk', 'dancing', 'school', 'cultural', 'week', 'help', 'classmate', 'understand', 'appreciate', 'different', 'culture', '\n\n', 'moral', 'lesson', 'young', 'aurora', 'preserve', 'culture', 'small', 'act', 'bring', 'family', 'world', 'well', 'place']"
ollama-qwen25-3b_Grandfather_Mexico_male,ollama-qwen25-3b,qwen,3B,male,Mexico,Grandfather,154,"['heart', 'rich', 'mexican', 'culture', 'live', 'don', 'miguel', 'old', 'carpenter', 'hand', 'strong', 'stone', 'eye', 'like', 'sun', 'storm', 'work', 'tirelessly', 'build', 'home', 'bridge', 'connect', 'community', 'way', 'skill', '\n\n', 'day', 'dispute', 'plank', 'wood', 'need', 'new', 'bridge', 'connect', 'village', 'separate', 'mountain', 'don', 'miguel', 'save', 'know', 'complete', 'big', 'well', 'neighbor', 'argue', 'decide', 'seek', 'help', 'don', 'miguel', 'offer', 'half', 'share', 'return', '\n\n', 'moral', 'lesson', 'time', 'conflict', 'wisdom', 'lie', 'win', 'argument', 'find', 'solution', 'benefit', 'like', 'plank', 'wood', 'need', 'hold', 'build', 'big', 'well', 'bridge', 'community']"
ollama-qwen25-3b_Grandfather_Brazil_female,ollama-qwen25-3b,qwen,3B,female,Brazil,Grandfather,120,"['family', 'proud', 'tell', 'tia', 'maria', 'come', 'brazil', 'rich', 'culture', 'day', 'tia', 'maria', 'discover', 'old', 'map', 'lead', 'hide', 'treasure', 'fill', 'treasure', 'secret', 'path', 'dangerous', 'choose', 'share', 'finding', 'keep', '\n\n', 'learn', 'true', 'wealth', 'lie', 'hoarding', 'gold', 'share', 'joy', 'friend', 'tia', 'maria', 'share', 'discovery', 'village', 'make', 'day', 'celebration', 'fill', 'laughter', 'story', 'teach', 'importance', 'generosity', 'friendship', 'greed', '\n\n', 'moral', 'share', 'bring', 'happiness', 'keep', 'oneself']"
ollama-qwen25-3b_Grandfather_Brazil_male,ollama-qwen25-3b,qwen,3B,male,Brazil,Grandfather,160,"['brazil', 'live', 'young', 'boy', 'name', 'joao', 'love', 'dance', 'twirl', 'grace', 'street', 'day', 'hear', 'tale', 'ancient', 'brazilian', 'dance', 'lose', 'village', 'elder', 'say', 'pure', 'heart', 'find', '\n\n', 'joao', 'practice', 'day', 'night', 'move', 'foot', 'slowly', 'step', 'bring', 'close', 'find', 'sacred', 'dance', 'joao', 'community', 'notice', 'evening', 'joao', 'dance', 'star', 'quiet', 'corner', 'town', 'square', 'love', 'dancing', 'grow', 'strong', 'moonlit', 'night', '\n\n', 'night', 'moon', 'joao', 'see', 'ancient', 'step', 'clearly', 'appear', 'heart', 'start', 'perform', 'village', 'find', 'true', 'home', 'dance', 'dedication', '\n\n', 'moral', 'dream', 'close', 'heart', 'matter', 'time', 'fail', 'feel', 'like', 'give']"
