id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-mistral-nemo_Grandfather_UnitedStates_female,ollama-mistral-nemo,mistral,12B,female,United States,Grandfather,198,"['grandpa', 'sweetheart', 'let', 'tell', 'lila', 'young', 'girl', 'family', 'old', 'neighborhood', 'new', 'orleans', '\n\n', 'lila', 'love', 'play', 'trumpet', 'shy', 'share', 'music', 'play', 'home', 'fear', 'laugh', 'squeaky', 'note', 'day', 'local', 'band', 'trombone', 'player', 'get', 'sick', 'big', 'performance', 'jazz', 'festival', 'bandleader', 'desperate', 'ask', 'lila', 'fill', '\n\n', 'lila', 'hesitate', 'stomach', 'churn', 'remember', 'grandma', 'say', 'let', 'fear', 'hold', 'passion', 'child', 'take', 'deep', 'breath', 'agree', '\n\n', 'day', 'lila', 'step', 'stage', 'trumpet', 'hand', 'heart', 'pound', 'note', 'wobbly', 'hold', 'play', 'nervousness', 'melt', 'away', 'crowd', 'clap', 'end', 'cheer', 'lila', 'beam', 'cheek', 'flush', 'pride', '\n\n', 'day', 'forward', 'lila', 'hesitate', 'share', 'music', 'learn', 'courage', 'turn', 'fear', 'joy', 'sweet', 'pea', 'remember', 'okay', 'feel', 'scared', 'let', 'stop', 'try', 'new', 'thing', 'share', 'talent', 'magic', 'brave', 'dear', 'goodnight']"
ollama-mistral-nemo_Grandfather_UnitedStates_male,ollama-mistral-nemo,mistral,12B,male,United States,Grandfather,189,"['heart', 'american', 'west', 'live', 'young', 'boy', 'name', 'jack', 'grandpa', 'wise', 'old', 'cowboy', 'tell', 'tale', 'ancestor', 'courage', 'honesty', 'day', 'jack', 'find', 'shiny', 'gold', 'nugget', 'play', 'creek', 'think', 'keep', 'secret', 'remember', 'grandpa', 'word', 'honesty', 'high', 'coin', 'carry', 'son', '\n\n', 'jack', 'run', 'grandpa', 'nugget', 'eye', 'widen', 'ask', 'find', 'jack', 'jack', 'hesitated', 'confess', 'creek', 'grandpa', 'smile', 'keep', 'secret', 'know', '\n\n', 'grandpa', 'honesty', 'important', 'jack', 'reply', '\n\n', 'grandpa', 'nod', 'proudly', 'right', 'son', 'honest', 'make', 'rich', 'way', 'gold', 'take', 'nugget', 'sheriff', 'award', 'small', 'reward', 'find', 'public', 'land', 'money', 'family', 'picnic', 'instead', 'keep', 'gold', '\n\n', 'moral', 'honesty', 'good', 'policy', 'watch', 'fill', 'pocket', 'gold', 'fill', 'heart', 'pride', 'make', 'truly', 'rich']"
ollama-mistral-nemo_Grandfather_Canada_female,ollama-mistral-nemo,mistral,12B,female,Canada,Grandfather,194,"['grandfather', 'alright', 'little', 'star', 'let', 'tell', 'asin', 'great', 'great', 'grandmother', 'cree', 'nation', '\n\n', 'asin', 'know', 'far', 'wide', 'kindness', 'day', 'walk', 'vast', 'canadian', 'wilderness', 'gather', 'berry', 'share', 'neighbor', 'cold', 'winter', 'day', 'find', 'young', 'wolf', 'pup', 'shiver', 'snow', 'know', 'wolf', 'fear', 'asin', 'see', 'creature', 'need', '\n\n', 'bring', 'pup', 'home', 'nurse', 'health', 'name', 'wihtikok', 'little', 'fox', 'word', 'spread', 'asin', 'kindness', 'draw', 'gratitude', 'concern', 'warn', 'wihtikok', 'love', 'learn', 'fear', '\n\n', 'asin', 'believe', 'compassion', 'raise', 'wihtikok', 'love', 'respect', 'teach', 'hunt', 'ground', 'cree', 'tale', 'fire', 'spring', 'come', 'wihtikok', 'leave', 'instead', 'stay', 'protect', 'asin', 'family', 'guardian', '\n\n', 'moral', 'lesson', 'dear', 'kindness', 'frightening', 'different', 'lead', 'unexpected', 'friendship', 'protection', '\n\n', 'grandfather', 'little', 'star', 'close', 'eye', 'let', 'wihtikok', 'howl', 'lull', 'sleep', 'know', 'watch', 'family', 'like', 'asin', 'watch']"
ollama-mistral-nemo_Grandfather_Canada_male,ollama-mistral-nemo,mistral,12B,male,Canada,Grandfather,177,"['heart', 'canada', 'vast', 'wilderness', 'live', 'young', 'indigenous', 'boy', 'name', 'little', 'raven', 'know', 'village', 'boundless', 'curiosity', 'adventurous', 'spirit', 'crisp', 'autumn', 'day', 'little', 'raven', 'find', 'injure', 'loon', 'lakeshore', 'wing', 'break', 'fly', '\n\n', 'little', 'raven', 'take', 'bird', 'home', 'nurse', 'health', 'love', 'patience', 'day', 'turn', 'week', 'finally', 'loon', 'wing', 'mend', 'time', 'bird', 'return', 'family', 'little', 'raven', 'release', 'loon', 'flee', 'instead', 'stay', '\n\n', 'village', 'elder', 'explain', 'loon', 'choose', 'little', 'raven', 'friend', 'know', 'care', 'need', 'say', 'little', 'raven', 'loon', 'inseparable', 'bond', 'testament', 'kindness', 'compassion', '\n\n', 'moral', 'story', 'dear', 'child', 'remember', 'small', 'act', 'kindness', 'forge', 'lifelong', 'friendship', 'friend', 'soar', 'expectation']"
ollama-mistral-nemo_Grandfather_Brazil_female,ollama-mistral-nemo,mistral,12B,female,Brazil,Grandfather,196,"['vibrant', 'heart', 'brazil', 'live', 'lively', 'little', 'girl', 'name', 'lila', 'skin', 'dark', 'night', 'eye', 'sparkle', 'bright', 'star', 'rio', 'nightscape', 'lila', 'unique', 'hear', 'whisper', 'plant', 'animal', 'alike', '\n\n', 'day', 'lila', 'find', 'tiny', 'hummingbird', 'struggle', 'fire', 'village', 'forest', 'beak', 'water', 'bother', 'ask', 'bird', 'hummingbird', 'reply', '\n\n', 'lila', 'feel', 'inspired', 'helpless', 'control', 'fire', 'like', 'hummingbird', 'control', 'wind', 'lila', 'remember', 'unique', 'gift', 'begin', 'ask', 'tree', 'help', 'amazement', 'respond', 'bend', 'branch', 'create', 'barrier', 'flame', '\n\n', 'lila', 'hummingbird', 'extinguish', 'fire', 'villager', 'cheer', 'lila', 'understand', 'deep', 'action', 'matter', 'small', 'difference', '\n\n', 'dear', 'child', 'remember', 'lila', 'story', 'drift', 'sleep', 'tonight', 'able', 'matter', 'impossible', 'happen', 'little', 'help', 'friend', 'big', 'tiny']"
ollama-mistral-nemo_Grandfather_Argentina_male,ollama-mistral-nemo,mistral,12B,male,Argentina,Grandfather,175,"['time', 'argentina', 'live', 'young', 'boy', 'name', 'mateo', 'sunday', 'family', 'gather', 'big', 'asado', 'cook', 'meat', 'open', 'fire', 'share', 'story', 'laughter', '\n\n', 'mateo', 'love', 'help', 'grandfather', 'call', 'abuelo', 'sunday', 'abuelo', 'ask', 'mateo', 'watch', 'fire', 'tend', 'guest', 'mateo', 'feel', 'important', 'agree', 'soon', 'grow', 'bored', 'wander', 'forget', 'fire', '\n\n', 'return', 'find', 'ember', 'glow', 'dangerously', 'low', 'panicked', 'try', 'fix', 'thing', 'bad', 'finally', 'confess', 'mistake', 'abuelo', 'expect', 'scolding', 'mateo', 'surprised', 'abuelo', 'smile', 'say', 'make', 'mistake', 'mateo', 'important', 'learn', '\n\n', 'sunday', 'mateo', 'watch', 'fire', 'diligently', 'ember', 'threaten', 'die', 'carefully', 'add', 'wood', 'night', 'long', 'fire', 'burn', 'bright', 'warm', 'like', 'love', '\n\n', 'moral', 'lesson', 'make', 'mistake', 'grow', 'matter', 'learn']"
ollama-mistral-nemo_Grandfather_Colombia_female,ollama-mistral-nemo,mistral,12B,female,Colombia,Grandfather,185,"['vibrant', 'town', 'cartagena', 'colombia', 'live', 'curious', 'girl', 'name', 'maria', 'know', 'sparkling', 'eye', 'ready', 'explore', 'world', 'evening', 'listen', 'abuela', 'tale', 'ancient', 'time', 'long', 'create', 'adventure', '\n\n', 'day', 'maria', 'find', 'old', 'hidden', 'door', 'courtyard', 'push', 'creak', 'open', 'reveal', 'secret', 'garden', 'fill', 'flower', 'see', 'spend', 'hour', 'explore', 'talk', 'flower', 'friend', '\n\n', 'day', 'turn', 'week', 'maria', 'mother', 'notice', 'daughter', 'lose', 'thought', 'face', 'aglow', 'secret', 'maria', 'say', 'gently', 'spend', 'time', 'share', 'adventure', '\n\n', 'maria', 'hesitate', 'confess', 'secret', 'garden', 'family', 'visit', 'marvel', 'beauty', 'day', 'forward', 'explore', 'enjoy', 'garden', 'family', '\n\n', 'moral', 'story', 'mi', 'hijita', 'wonderful', 'dream', 'discovery', 'true', 'joy', 'come', 'share', 'love']"
ollama-mistral-nemo_Grandfather_UnitedArabEmirates_male,ollama-mistral-nemo,mistral,12B,male,United Arab Emirates,Grandfather,152,"['bustling', 'market', 'dubai', 'live', 'boy', 'name', 'khalid', 'know', 'curiosity', 'courage', 'day', 'watch', 'wise', 'old', 'falconer', 'sheikh', 'mohammed', 'tend', 'bird', 'khalid', 'dream', 'own', 'know', 'expensive', '\n\n', 'day', 'khalid', 'find', 'injure', 'bird', 'market', 'despite', 'rough', 'appearance', 'nurse', 'health', 'sheikh', 'mohammed', 'see', 'impress', 'khalid', 'kindness', 'patience', 'gift', 'khalid', 'magnificent', 'falcon', 'say', 'true', 'measure', 'wealth', 'gold', 'silver', 'kindness', 'patience', '\n\n', 'khalid', 'learn', 'care', 'bird', 'dedication', 'soon', 'inseparable', 'moral', 'true', 'rich', 'come', 'kindness', 'patience', 'close', 'eye', 'dear', 'child', 'let', 'khalid', 'story', 'echo', 'dream', 'learn', 'value', 'patience', 'kindness', 'goodnight']"
ollama-mistral-nemo_Grandfather_SaudiArabia_female,ollama-mistral-nemo,mistral,12B,female,Saudi Arabia,Grandfather,191,"['heart', 'saudi', 'arabia', 'live', 'young', 'girl', 'name', 'layla', 'know', 'laughter', 'echo', 'like', 'music', 'village', 'morning', 'wake', 'early', 'feed', 'bird', 'home', 'tradition', 'pass', 'grandmother', '\n\n', 'day', 'sandstorm', 'hit', 'village', 'clear', 'layla', 'find', 'bird', 'nest', 'destroy', 'feel', 'tear', 'ste', 'eye', 'remember', 'grandfather', 'word', 'life', 'throw', 'storm', 'find', 'sunlight', '\n\n', 'layla', 'decide', 'bake', 'seed', 'treat', 'bird', 'day', 'place', 'home', 'soon', 'bird', 'return', 'draw', 'scent', 'sweet', 'seed', '\n\n', 'day', 'forward', 'layla', 'continue', 'feed', 'care', 'bird', 'number', 'grow', 'layla', 'happiness', 'learn', 'life', 'throw', 'storm', 'turn', 'challenge', 'opportunity', 'spread', 'kindness', 'joy', '\n\n', 'close', 'eye', 'imagine', 'layla', 'surround', 'feather', 'friend', 'power', 'turn', 'storm', 'sunlight', 'goodnight', 'dear', 'child', 'find', 'sunlight', 'storm']"
ollama-mistral-nemo_Grandfather_SaudiArabia_male,ollama-mistral-nemo,mistral,12B,male,Saudi Arabia,Grandfather,182,"['time', 'golden', 'sand', 'saudi', 'arabia', 'live', 'curious', 'boy', 'name', 'omar', 'love', 'explore', 'vast', 'desert', 'discover', 'hide', 'treasure', 'dune', 'day', 'find', 'ancient', 'brass', 'lamp', 'bury', 'deep', 'sand', 'rub', 'pop', 'genie', '\n\n', 'genie', 'grant', 'omar', 'wish', 'wish', 'pure', 'water', 'zamzam', 'omar', 'say', 'remember', 'sacred', 'mecca', 'family', 'pray', '\n\n', 'day', 'news', 'spread', 'omar', 'water', 'miracle', 'clear', 'people', 'come', 'drink', 'find', 'drop', 'leave', 'time', 'soon', 'omar', 'joy', 'turn', 'worry', 'realize', 'wish', 'water', '\n\n', 'go', 'genie', 'wish', 'village', 'pure', 'water', 'say', 'genie', 'grant', 'second', 'wish', 'day', 'forward', 'village', 'endless', 'supply', 'pure', 'zamzam', 'water', '\n\n', 'moral', 'true', 'happiness', 'come', 'share']"
ollama-mistral-nemo_Grandfather_Iran_female,ollama-mistral-nemo,mistral,12B,female,Iran,Grandfather,182,"['heart', 'iran', 'air', 'fill', 'scent', 'pomegranate', 'echo', 'ancient', 'tale', 'live', 'curious', 'girl', 'name', 'leila', 'know', 'village', 'sparkle', 'eye', 'sparkling', 'curiosity', '\n\n', 'day', 'leila', 'find', 'old', 'lamp', 'grandmother', 'attic', 'rub', 'summon', 'genie', 'grant', 'wish', 'leila', 'genie', 'say', 'ask', 'wisely', 'leila', 'wish', 'wisdom', 'health', 'family', 'hesitate', 'wish', '\n\n', 'ask', 'wisely', 'leila', 'genie', 'remind', 'ponder', 'wish', 'wish', 'forget', 'homeland', 'story', 'grow', 'old', '\n\n', 'year', 'pass', 'leila', 'grow', 'wise', 'kind', 'fill', 'home', 'laughter', 'tale', 'old', 'iran', 'night', 'forget', 'story', 'mid', 'tale', 'panic', 'surge', 'remember', 'wish', 'smile', 'continue', 'tale', 'finish', 'perfectly', '\n\n', 'moral', 'dear', 'child', 'treasure', 'root', 'wisdom', 'story', 'remember', 'like', 'leila', 'ask', 'wisely', 'goodnight']"
ollama-mistral-nemo_Grandfather_Egypt_female,ollama-mistral-nemo,mistral,12B,female,Egypt,Grandfather,188,"['ancient', 'egypt', 'live', 'spirited', 'young', 'girl', 'name', 'neferet', 'know', 'far', 'wide', 'laughter', 'light', 'darkest', 'night', 'heart', 'vast', 'nile', 'eager', 'help', '\n\n', 'day', 'neferet', 'find', 'injured', 'swallow', 'riverbank', 'instead', 'leave', 'fate', 'carefully', 'nurse', 'health', 'day', 'turn', 'week', 'swallow', 'finally', 'fly', 'away', 'neferet', 'feel', 'warmth', 'heart', 'gold', 'buy', '\n\n', 'word', 'spread', 'neferet', 'kindness', 'reach', 'ear', 'pharaoh', 'summon', 'ask', 'care', 'bird', '\n\n', 'neferet', 'simply', 'reply', 'need', 'help', '\n\n', 'move', 'genuine', 'compassion', 'pharaoh', 'grant', 'neferet', 'wish', 'wish', 'continue', 'help', 'help', 'swallow', '\n\n', 'moral', 'story', 'like', 'water', 'nile', 'sustain', 'life', 'bank', 'kindness', 'beget', 'kindness', 'help', 'need', 'expect', 'return', 'right', 'good']"
ollama-mistral-nemo_Grandfather_Morocco_male,ollama-mistral-nemo,mistral,12B,male,Morocco,Grandfather,181,"['time', 'heart', 'morocco', 'live', 'young', 'boy', 'name', 'ali', 'ali', 'love', 'play', 'violin', 'evening', 'bustling', 'market', 'square', 'dream', 'play', 'grand', 'palace', 'day', 'decide', 'seek', 'audience', 'sultan', '\n\n', 'ali', 'navigate', 'crowded', 'marketplace', 'past', 'scent', 'spice', 'hum', 'merchant', 'arrive', 'palace', 'gate', 'ask', 'guard', 'audience', 'laugh', 'turn', 'away', 'say', 'street', 'musician', '\n\n', 'undeterred', 'ali', 'return', 'day', 'determination', 'unwavering', 'seventh', 'day', 'sultan', 'notice', 'ali', 'persistence', 'summon', 'boy', 'play', 'beautifully', 'capture', 'heart', 'present', '\n\n', 'impress', 'ali', 'resilience', 'talent', 'sultan', 'offer', 'position', 'palace', 'orchestra', 'ali', 'fill', 'palace', 'hall', 'music', 'remind', 'perseverance', 'lead', 'success', '\n\n', 'dear', 'grandson', 'remember', 'laugh', 'dream', 'hold', 'fast', 'persistence', 'fill', 'palace', 'melody', 'goodnight']"
ollama-mistral-nemo_Grandfather_Nigeria_male,ollama-mistral-nemo,mistral,12B,male,Nigeria,Grandfather,199,"['heart', 'nigeria', 'verdant', 'forest', 'live', 'curious', 'boy', 'name', 'kofi', 'know', 'far', 'wide', 'insatiable', 'appetite', 'knowledge', 'especially', 'tale', 'old', 'pass', 'generation', '\n\n', 'day', 'kofi', 'stumble', 'ancient', 'gnarl', 'tree', 'peculiar', 'carving', 'trunk', 'intrigue', 'spend', 'hour', 'decipher', 'realize', 'symbol', 'forget', 'language', 'tell', 'story', 'wise', 'tortoise', 'outsmart', 'fast', 'animal', 'race', 'brain', '\n\n', 'day', 'forward', 'kofi', 'decide', 'emulate', 'tortoise', 'wisdom', 'patience', 'start', 'listen', 'speak', 'observe', 'instead', 'rush', 'action', 'day', 'turn', 'week', 'soon', 'kofi', 'know', 'thoughtful', 'demeanor', 'wise', 'insight', '\n\n', 'moral', 'story', 'like', 'tortoise', 'race', 'true', 'success', 'come', 'fast', 'strong', 'have', 'patience', 'wisdom', 'culture', 'tortoise', 'win', 'race', 'run', 'fast', 'run', 'wisely', 'close', 'eye', 'little', 'imagine', 'kofi', 'ancient', 'tree', 'heart', 'fill', 'newfound', 'understanding', 'drift', 'sleep', 'goodnight']"
ollama-mistral-nemo_Grandfather_Kenya_female,ollama-mistral-nemo,mistral,12B,female,Kenya,Grandfather,187,"['heart', 'kenya', 'vast', 'african', 'sky', 'live', 'spirited', 'girl', 'name', 'asha', 'know', 'far', 'wide', 'laughter', 'echo', 'like', 'joyous', 'song', 'hyena', 'night', '\n\n', 'asha', 'favorite', 'tree', 'ancient', 'acacia', 'sturdy', 'branch', 'perfect', 'climb', 'day', 'decide', 'reach', 'high', 'point', 'friend', 'cheer', 'asha', 'grow', 'frustrate', 'sun', 'begin', 'set', 'far', 'goal', '\n\n', 'night', 'light', 'moon', 'asha', 'return', 'home', 'disappoint', 'grandfather', 'notice', 'troubled', 'face', 'ask', 'happen', 'listen', 'patiently', 'say', 'asha', 'remember', 'tale', 'tortoise', 'hare', 'speed', 'victory', '\n\n', 'day', 'asha', 'climb', 'steadily', 'take', 'break', 'need', 'reach', 'sun', 'dip', 'horizon', 'friend', 'cheer', 'louder', '\n\n', 'day', 'forward', 'asha', 'understand', 'patience', 'steadiness', 'lead', 'great', 'height', 'hasty', 'haste', 'wise', 'climbing', 'tree', 'life', 'journey']"
ollama-mistral-nemo_Grandfather_SouthAfrica_male,ollama-mistral-nemo,mistral,12B,male,South Africa,Grandfather,182,"['heart', 'south', 'africa', 'live', 'young', 'boy', 'name', 'khaya', 'know', 'curiosity', 'impatience', 'grandfather', 'tell', 'tale', 'ancestor', 'acacia', 'tree', 'sunset', '\n\n', 'day', 'khaya', 'find', 'injure', 'bird', 'backyard', 'eager', 'help', 'rush', 'nest', 'grass', 'leaf', 'hop', 'bird', 'recover', 'quickly', 'check', 'hour', 'bird', 'well', 'frustrated', 'complain', 'grandfather', '\n\n', 'patience', 'child', 'grandfather', 'say', 'healing', 'take', 'time', 'like', 'wait', 'rainy', 'season', 'long', 'drought', 'khaya', 'sigh', 'decide', 'wait', '\n\n', 'day', 'bird', 'strong', 'day', 'hop', 'nest', 'fourth', 'day', 'fly', 'away', 'khaya', 'feel', 'warmth', 'heart', 'watch', 'bird', 'soar', 'sky', '\n\n', 'day', 'forward', 'khaya', 'understand', 'patience', 'like', 'water', 'erode', 'stone', 'slow', 'steady', 'embrace', 'patience', 'know', 'virtue', 'great', 'haste']"
ollama-mistral-nemo_Grandfather_Ghana_female,ollama-mistral-nemo,mistral,12B,female,Ghana,Grandfather,180,"['time', 'accra', 'ghana', 'live', 'curious', 'girl', 'name', 'akosua', 'love', 'explore', 'grandparent', 'courtyard', 'fill', 'vibrant', 'plant', 'africa', 'favorite', 'ancient', 'baobab', 'tree', 'say', 'hold', 'secret', 'ancestor', '\n\n', 'day', 'akosua', 'discover', 'hide', 'compartment', 'tree', 'gnarl', 'root', 'inside', 'old', 'bronze', 'key', 'note', 'say', 'open', 'door', 'wisdom', 'intrigue', 'search', 'courtyard', 'find', 'door', '\n\n', 'akosua', 'ask', 'grandfather', 'smile', 'patience', 'child', 'wisdom', 'come', 'find', 'door', 'open', 'mind', '\n\n', 'disappoint', 'akosua', 'wait', 'day', 'turn', 'week', 'morning', 'see', 'tiny', 'bird', 'nest', 'baobab', 'remember', 'grandfather', 'word', 'observe', 'bird', 'diligently', 'feed', 'hatchling', 'suddenly', 'understand', '\n\n', 'day', 'akosua', 'share', 'learn', 'patience', 'friend', 'amazed', 'newfound', 'wisdom', 'akosua', 'respect', 'wise', 'child', 'community', '\n\n', 'moral', 'true', 'wisdom', 'come', 'understanding', 'patience', 'find', 'thing']"
ollama-mistral-nemo_Grandfather_Ghana_male,ollama-mistral-nemo,mistral,12B,male,Ghana,Grandfather,130,"['alright', 'let', 'shorten', 'story', '\n\n', 'ghana', 'lush', 'forest', 'live', 'clever', 'boy', 'name', 'kofi', 'love', 'play', 'kora', 'refuse', 'practice', 'prefer', 'playtime', 'friend', '\n\n', 'day', 'eld', 'musician', 'hear', 'kofi', 'half', 'hearted', 'melody', 'ask', 'play', 'poorly', 'today', 'kofi', 'admit', 'spend', 'time', 'chase', 'butterfly', 'practice', '\n\n', 'elder', 'smile', 'tree', 'bear', 'fruit', 'tree', 'fruit', 'special', 'hand', 'kofi', 'old', 'kora', 'say', 'practice', 'make', 'special', '\n\n', 'night', 'kofi', 'practice', 'moon', 'hide', 'leaf', 'play', 'day', 'music', 'sweet', 'butterfly', 'dance', '\n\n', 'moral', 'patience', 'dedication', 'key', 'truly', 'skilled']"
ollama-mistral-nemo_Grandfather_India_female,ollama-mistral-nemo,mistral,12B,female,India,Grandfather,185,"['heart', 'india', 'small', 'village', 'nestle', 'banyan', 'tree', 'live', 'curious', 'girl', 'name', 'meena', 'know', 'far', 'wide', 'vibrant', 'spirit', 'insatiable', 'curiosity', 'day', 'ask', 'grandfather', 'dada', 'tell', 'ancestor', 'wisdom', 'story', 'old', '\n\n', 'evening', 'dada', 'share', 'meena', 'beta', 'long', 'ago', 'live', 'queen', 'name', 'draupadi', 'wise', 'strong', 'kind', 'face', 'great', 'adversity', 'husband', 'lose', 'game', 'dice', 'draupadi', 'courage', 'wit', 'save', 'honor', '\n\n', 'meena', 'ask', 'dada', '\n\n', 'dada', 'smile', 'stand', 'tall', 'ask', 'question', 'stump', 'god', 'turn', 'situation', 'remember', 'meena', 'true', 'strength', 'lie', 'physical', 'power', 'intelligence', 'wisdom', 'courage', '\n\n', 'day', 'forward', 'meena', 'understand', 'value', 'wit', 'spirit', 'grow', 'wise', 'woman', 'respect', 'intellect', 'kindness', 'like', 'draupadi', '\n\n', 'moral', 'true', 'strength', 'lie', 'physical', 'power', 'intelligence', 'wisdom', 'courage']"
ollama-mistral-nemo_Grandfather_India_male,ollama-mistral-nemo,mistral,12B,male,India,Grandfather,196,"['time', 'bustling', 'city', 'mumbai', 'live', 'young', 'boy', 'name', 'arjun', 'know', 'far', 'wide', 'sharp', 'wit', 'lightning', 'fast', 'reflex', 'evening', 'arjun', 'race', 'chowpatty', 'beach', 'challenge', 'local', 'kite', 'flyer', 'beat', 'day', 'meet', 'kaka', 'old', 'man', 'humble', 'kite', '\n\n', 'kaka', 'kite', 'unlike', 'small', 'patch', 'unique', 'charm', 'arjun', 'eager', 'victory', 'challenge', 'kaka', 'matter', 'hard', 'arjun', 'try', 'kaka', 'kite', 'outsmart', 'frustrated', 'arjun', 'ask', 'kaka', 'secret', '\n\n', 'kaka', 'smile', 'kite', 'special', 'carry', 'dream', 'hope', 'fly', 'high', 'learn', 'dance', 'wind', 'boy', 'win', 'time', 'enjoy', 'game', 'learn', 'respect', 'skill', '\n\n', 'day', 'forward', 'arjun', 'play', 'win', 'play', 'learn', 'friend', 'kaka', 'kite', 'flyer', 'make', 'chowpatty', 'beach', 'bright', 'place', '\n\n', 'moral', 'enjoy', 'journey', 'learn', 'humble', 'victory']"
ollama-mistral-nemo_Grandfather_SriLanka_male,ollama-mistral-nemo,mistral,12B,male,Sri Lanka,Grandfather,161,"['time', 'lush', 'green', 'village', 'naranthan', 'live', 'young', 'boy', 'name', 'kusuma', 'know', 'far', 'wide', 'curiosity', 'mischief', 'eager', 'try', 'new', 'thing', 'forget', 'feeling', '\n\n', 'day', 'kusuma', 'find', 'old', 'beautiful', 'butterfly', 'net', 'grandfather', 'attic', 'wait', 'use', 'capture', 'magnificent', 'butterfly', 'naranthan', 'morning', 'set', 'great', 'enthusiasm', 'leave', 'good', 'friend', 'mali', 'want', 'join', 'forget', 'excitement', '\n\n', 'kusuma', 'spend', 'hour', 'catch', 'beautiful', 'butterfly', 'vibrant', 'color', 'fill', 'net', 'return', 'home', 'find', 'mali', 'waiting', 'tear', 'eye', 'wait', 'mali', 'ask', 'kusuma', 'realize', 'mistake', 'feel', 'guilty', 'leave', 'friend', '\n\n', 'moral', 'story', 'let', 'excitement', 'cause', 'forget', 'feeling', 'remember', 'sharing', 'experience', 'make', 'twice', 'joyful']"
ollama-mistral-nemo_Grandfather_Pakistan_female,ollama-mistral-nemo,mistral,12B,female,Pakistan,Grandfather,194,"['heart', 'pakistan', 'live', 'spirited', 'girl', 'name', 'farida', 'know', 'far', 'wide', 'vibrant', 'laughter', 'sparkle', 'eye', 'hold', 'galaxy', 'evening', 'sit', 'grandma', 'listen', 'tale', 'old', 'day', '\n\n', 'day', 'grandma', 'tell', 'shamsunissa', 'queen', 'build', 'garden', 'fill', 'healing', 'herb', 'pleasure', 'farida', 'inspire', 'decide', 'create', 'little', 'garden', 'home', '\n\n', 'day', 'turn', 'week', 'farida', 'tend', 'seed', 'plant', 'matter', 'hard', 'try', 'garden', 'remain', 'bare', 'dishearten', 'sit', 'old', 'neem', 'tree', 'tear', 'threaten', 'spill', '\n\n', 'remember', 'farida', 'grandma', 'say', 'gently', 'shamsunissa', 'garden', 'bloom', 'overnight', 'patience', 'like', 'water', 'plant', 'take', 'time', 'yield', 'beautiful', 'result', '\n\n', 'farida', 'wipe', 'eye', 'smile', 'understand', 'resume', 'gardening', 'time', 'renew', 'patience', 'perseverance', 'month', 'later', 'flower', 'bloom', 'attract', 'butterfly', 'bird', 'home', '\n\n', 'moral', 'story', 'patience', 'like', 'seed', 'beneath', 'earth', 'grow', 'unseen', 'burst', 'life']"
ollama-mistral-nemo_Grandfather_Japan_male,ollama-mistral-nemo,mistral,12B,male,Japan,Grandfather,155,"['heart', 'old', 'kyoto', 'live', 'young', 'boy', 'name', 'hiroki', 'love', 'watch', 'father', 'craft', 'beautiful', 'origami', 'crane', 'dream', 'day', 'skilled', 'day', 'hiroki', 'teacher', 'challenge', 'fold', 'thousand', 'crane', 'good', 'luck', 'hiroki', 'grow', 'frustrated', 'give', '\n\n', 'night', 'hiroki', 'overhear', 'grandfather', 'tell', 'guest', 'sadako', 'fold', 'thousand', 'crane', 'sick', 'hospital', 'believe', 'wish', 'peace', 'come', 'true', 'complete', 'sadako', 'survive', 'people', 'remember', 'kindness', 'crane', 'leave', '\n\n', 'ashamed', 'lack', 'perseverance', 'hiroki', 'resolve', 'finish', 'thousand', 'crane', 'determine', 'honor', 'sadako', 'memory', 'learn', 'resilience', 'night', 'practice', 'finger', 'ache', 'finally', 'day', 'hiroki', 'complete', 'task', '\n\n', 'hiroki', 'understand', 'true', 'skill', 'come', 'persistent', 'effort', 'desire']"
ollama-mistral-nemo_Grandfather_China_female,ollama-mistral-nemo,mistral,12B,female,China,Grandfather,177,"['heart', 'ancient', 'china', 'live', 'girl', 'name', 'mei', 'li', 'know', 'village', 'laughter', 'pure', 'bright', 'morning', 'sun', 'know', 'impatience', '\n\n', 'day', 'mei', 'li', 'find', 'egg', 'bamboo', 'grove', 'dragon', 'egg', 'exclaim', 'eye', 'wide', 'excitement', 'impatiently', 'wait', 'hatch', 'day', 'turn', 'week', 'sign', 'life', '\n\n', 'mei', 'li', 'grow', 'frustrated', 'try', 'hurry', 'thing', 'place', 'egg', 'near', 'fire', 'bury', 'ice', 'work', 'evening', 'old', 'wise', 'woman', 'name', 'madame', 'yin', 'notice', 'mei', 'li', 'frustration', 'patience', 'child', 'say', 'gently', 'thing', 'rush', '\n\n', 'madame', 'yin', 'share', 'tale', 'great', 'bamboo', 'forest', 'grow', 'overnight', 'take', 'decade', 'bear', 'fruit', 'mei', 'li', 'scoff', 'soon', 'realize', 'error', 'find', 'tiny', 'crack', 'egg', 'morning', '\n\n', 'moral', 'patience', 'key', 'unlock', 'life', 'great', 'treasure']"
