id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-gemma3-12b_Grandfather_UnitedStates_male,ollama-gemma3-12b,gemma,12B,male,United States,Grandfather,181,"['okay', 'settle', 'close', 'boy', 'let', 'tell', 'little', 'sparrow', '\n\n', 'little', 'sparrow', 'like', 'bird', 'village', 'clever', 'bird', 'quick', 'song', 'quick', 'plan', 'descendant', 'cherokee', 'people', 'know', 'like', 'know', 'ingenuity', 'sparrow', 'clever', 'try', 'outsmart', 'wind', 'rain', 'mama', 'want', 'shortcut', '\n\n', 'day', 'see', 'eld', 'bird', 'gather', 'berry', 'high', 'thorny', 'blackberry', 'bush', 'instead', 'carefully', 'hop', 'try', 'fly', 'straight', 'want', 'tumble', 'scratch', 'upset', 'elder', 'patiently', 'climb', 'berry', 'berry', '\n\n', 'mama', 'bird', 'gently', 'say', 'sparrow', 'good', 'way', 'quick', 'patience', 'steady', 'hand', 'yield', 'sweetest', 'reward', '\n\n', 'sparrow', 'learn', 'rush', 'try', 'clever', 'lead', 'bump', 'scrape', 'well', 'steady', 'true', 'boy', 'close', 'eye', 'dream', 'sweet', 'dream']"
ollama-gemma3-12b_Grandfather_Canada_female,ollama-gemma3-12b,gemma,12B,female,Canada,Grandfather,202,"['okay', 'bedtime', 'story', 'craft', 'instruction', 'mind', 'aim', 'gentle', 'tone', 'suitable', 'child', 'touch', 'canadian', 'cultural', 'influence', '\n\n', 'grandfather', 'settle', 'grandchild', 'comfortably', 'adjust', 'blanket', 'begin', '\n\n', 'sweet', 'let', 'tell', 'young', 'mi’kmaq', 'girl', 'name', 'aiyana', 'aiyana', 'love', 'collect', 'shiny', 'pebble', 'shore', 'bras', 'd’or', 'lake', 'want', 'big', 'bright', 'perfect', 'collection', 'see', 'reach', '\n\n', 'day', 'see', 'tiny', 'dull', 'stone', 'hide', 'sand', 'sparkle', 'like', 'ignore', 'grandmother', 'say', 'look', 'shine', 'aiyana', 'true', 'beauty', 'lie', 'overlook', '\n\n', 'aiyana', 'pick', 'clean', 'beautiful', 'swirl', 'deep', 'blue', 'appear', 'stunning', 'stone', 'see', 'realize', 'thing', 'desire', 'one', 'immediately', 'catch', 'eye', 'important', 'appreciate', 'chase', 'flashy', 'close', 'eye', 'love', 'dream', 'sparkle', 'lake', 'hidden', 'treasure', '\n\n\n\n', 'grandfather', 'gently', 'kiss', 'forehead']"
ollama-gemma3-12b_Grandfather_Canada_male,ollama-gemma3-12b,gemma,12B,male,Canada,Grandfather,201,"['okay', 'story', 'tailor', 'request', 'aim', '150', '200', 'word', 'range', 'suitable', 'bedtime', 'story', 'grandfather', 'grandson', 'reference', 'canadian', 'heritage', '\n\n', 'grandfather', 'settle', 'grandson', 'comfortably', 'smile', 'warmly', '\n\n', 'let', 'tell', 'kaelen', 'boy', 'young', 'haida', 'boy', 'strong', 'quick', 'love', 'boasting', 'people', 'haida', 'gwaii', 'kaelen', 'brag', 'good', 'carver', 'fast', 'runner', 'elder', 'warn', 'humility', 'kaelen', 'strength', '\n\n', 'day', 'great', 'storm', 'threaten', 'village', 'work', 'kaelen', 'busy', 'show', 'slow', 'thing', 'wise', 'elder', 'grandmother', 'elsie', 'quietly', 'point', 'boasting', 'distract', 'kaelen', 'true', 'strength', 'lie', 'help', 'show', '\n\n', 'kaelen', 'feel', 'ashamed', 'finally', 'skill', 'good', 'use', 'help', 'secure', 'boat', 'storm', 'pass', 'village', 'safe', 'understand', 'true', 'strength', 'actually', 'quiet', 'service', 'boy', 'loud', 'boasting', 'close', 'eye', 'little', 'dream', 'help', 'like', 'kaelen', 'learn', '\n\n\n\n', 'grandfather', 'gently', 'stroke', 'grandson', 'hair']"
ollama-gemma3-12b_Grandfather_Mexico_female,ollama-gemma3-12b,gemma,12B,female,Mexico,Grandfather,193,"['adjust', 'voice', 'warm', 'gentle', 'slight', 'comfort', 'cadence', '\n\n', 'ay', 'mi', 'nieta', 'settle', 'close', 'let', 'tell', 'little', 'luz', 'luz', 'live', 'small', 'village', 'nestle', 'bright', 'orange', 'grove', 'jalisco', 'like', 'ancestor', 'know', 'beautiful', 'singing', 'voice', 'impatient', 'want', 'pan', 'dulce', 'bakery', 'whine', 'pout', 'get', '\n\n', 'day', 'abuela', 'ask', 'luz', 'help', 'weave', 'beautiful', 'rebozo', 'shawl', 'luz', 'want', 'finish', 'quickly', 'abuela', 'explain', 'patience', 'mi', 'niña', 'good', 'thing', 'time', 'careful', 'hand', 'luz', 'huff', 'tug', 'thread', 'make', 'tangle', 'messy', 'frustrated', 'give', '\n\n', 'abuela', 'smile', 'haste', 'make', 'tangled', 'thread', 'luz', 'carefully', 'untangle', 'thread', 'slowly', 'deliberately', 'finish', 'rebozo', 'stunning', 'soft', 'cloud', 'luz', 'learn', 'day', 'beautiful', 'thing', 'require', 'patience', 'care', 'remember', 'little', 'star', 'good', 'thing', 'come', 'wait', 'work', 'gentle', 'heart', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair', 'descansa', 'sleep']"
ollama-gemma3-12b_Grandfather_Mexico_male,ollama-gemma3-12b,gemma,12B,male,Mexico,Grandfather,195,"['adjust', 'voice', 'warm', 'gentle', 'like', 'grandfather', 'speak', '\n\n', 'come', 'close', 'mijo', 'let', 'tell', 'mateo', 'mateo', 'young', 'boy', 'age', 'live', 'small', 'village', 'nestle', 'mountain', 'oaxaca', 'know', 'quick', 'quick', 'run', 'quick', 'laugh', 'especially', 'quick', 'complain', 'tortilla', 'thick', 'sun', 'bright', 'mateo', 'grumble', '\n\n', 'day', 'abuela', 'ask', 'help', 'gather', 'firewood', 'mateo', 'whine', 'time', 'complain', 'weight', 'branch', 'thorn', 'bush', 'suddenly', 'trip', 'tiny', 'hummingbird', 'wing', 'tangle', 'vine', 'lie', 'helpless', 'nearby', 'mateo', 'instead', 'rush', 'gently', 'free', 'bird', 'see', 'gratitude', 'warmth', 'spread', 'feeling', 'well', 'quickness', 'provide', '\n\n', 'realize', 'complain', 'thing', 'easy', 'kindness', 'mateo', 'carry', 'firewood', 'little', 'heavy', 'time', 'smile', 'remember', 'mijo', 'true', 'strength', 'speed', 'avoid', 'difficulty', 'show', 'kindness', 'thing', 'hard', 'close', 'eye', 'dream', 'sweet', 'dream']"
ollama-gemma3-12b_Grandfather_Brazil_female,ollama-gemma3-12b,gemma,12B,female,Brazil,Grandfather,190,"['grandfather', 'settle', 'comfortably', 'lap', 'warm', 'comfort', 'scent', 'sandalwood', 'coffee', 'surround', '\n\n', 'little', 'star', 'let', 'tell', 'yara', 'yara', 'live', 'small', 'village', 'nestle', 'mighty', 'amazon', 'river', 'like', 'ancestor', 'know', 'beautiful', 'singing', 'voice', 'sing', 'praise', 'listen', 'sing', 'note', '\n\n', 'day', 'village', 'need', 'song', 'annual', 'harvest', 'festival', 'ask', 'yara', 'refuse', 'say', 'sing', 'people', 'want', 'hear', 'villager', 'feel', 'sad', 'festival', 'feel', 'little', 'iara', 'shy', 'girl', 'love', 'dance', 'start', 'hum', 'simple', 'joyful', 'tune', 'soon', 'join', '\n\n', 'yara', 'see', 'happiness', 'simple', 'song', 'bring', 'feel', 'pang', 'regret', 'realize', 'true', 'joy', 'get', 'attention', 'share', 'gift', 'bring', 'happiness', 'day', 'yara', 'sing', 'joy', 'praise', 'remember', 'sweet', 'girl', 'share', 'gift', 'small', 'one', 'make', 'world', 'little', 'brighter', 'close', 'eye']"
ollama-gemma3-12b_Grandfather_Brazil_male,ollama-gemma3-12b,gemma,12B,male,Brazil,Grandfather,196,"['grandfather', 'settle', 'grandson', 'close', 'adjust', 'woven', 'blanket', '\n\n', 'little', 'jaguar', 'cub', 'listen', 'close', 'story', 'iara', 'young', 'boy', 'village', 'long', 'ago', 'iara', 'know', 'muito', 'quick', 'fast', 'game', 'fast', 'run', 'fast', 'finish', 'food', 'want', 'win', 'ahead', 'impatient', 'miss', 'beauty', '\n\n', 'day', 'village', 'elder', 'teach', 'song', 'rainforest', 'iara', 'eager', 'finish', 'quickly', 'rush', 'word', 'music', 'feel', 'hollow', 'meaning', 'lose', 'elder', 'seu', 'manuel', 'gently', 'say', 'iara', 'pressa', 'inimiga', 'da', 'perfeição', 'haste', 'make', 'waste', 'true', 'understanding', 'come', 'patience', '\n\n', 'iara', 'slow', 'listen', 'song', 'truly', 'hear', 'notice', 'rhythm', 'rain', 'toucan', 'suddenly', 'song', 'life', 'understand', 'message', 'respect', 'nature', 'iara', 'run', 'fast', 'learn', 'pause', 'listen', 'appreciate', 'journey', 'remember', 'little', 'good', 'thing', 'time', '\n\n\n\n', 'grandfather', 'kiss', 'grandson', 'forehead']"
ollama-gemma3-12b_Grandfather_Argentina_female,ollama-gemma3-12b,gemma,12B,female,Argentina,Grandfather,192,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'come', 'close', 'mi', 'nieta', 'granddaughter', 'let', 'tell', 'story', 'little', 'hummingbird', 'name', 'luz', 'mean', 'light', 'tongue', 'luz', 'live', 'high', 'ande', 'vibrant', 'bloom', 'calafate', 'bush', 'know', 'speed', 'yes', 'impatience', 'buzz', 'past', 'want', 'sweetest', 'nectar', 'stop', 'admire', 'journey', '\n\n', 'day', 'wise', 'old', 'condor', 'tell', 'little', 'luz', 'good', 'nectar', 'find', 'sweetest', 'reward', 'come', 'time', 'appreciate', 'beauty', 'luz', 'scoff', 'want', 'fast', 'try', 'little', 'slow', 'wing', 'look', 'snow', 'cap', 'peak', 'notice', 'tiny', 'hide', 'orchid', 'overflow', 'delicious', 'nectar', 'taste', '\n\n', 'luz', 'learn', 'day', 'rush', 'past', 'thing', 'mean', 'miss', 'incredible', 'treasure', 'mi', 'nieta', 'truly', 'see', 'appreciate', 'way', 'close', 'eye', 'little', 'dream', 'sweet', 'dream', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair']"
ollama-gemma3-12b_Grandfather_Argentina_male,ollama-gemma3-12b,gemma,12B,male,Argentina,Grandfather,191,"['alright', 'settle', 'mijo', 'let', 'tell', 'story', 'mateo', 'young', 'gaucho', 'pampas', 'like', 'great', 'great', 'grandfather', 'mateo', 'know', 'incredibly', 'fast', 'boleadora', 'weight', 'rope', 'use', 'herding', 'brag', 'constantly', 'say', 'match', 'skill', '\n\n', 'day', 'wise', 'old', 'payador', 'folk', 'singer', 'improviser', 'challenge', 'skill', 'mateo', 'remember', 'true', 'skill', 'speed', 'accuracy', 'respect', 'mateo', 'eager', 'prove', 'fling', 'boleadora', 'great', 'force', 'miss', 'target', 'entirely', 'startle', 'flock', 'nesting', 'bird', '\n\n', 'payador', 'smile', 'gently', 'mijo', 'speed', 'focus', 'respect', 'noise', 'practice', 'patience', 'aim', 'true', 'remember', 'kind', 'live', 'thing', 'mateo', 'humble', 'understand', 'spend', 'rest', 'day', 'practice', 'slowly', 'carefully', 'quiet', 'respect', 'land', 'learn', 'day', 'truly', 'skilled', 'mean', 'fast', '\n\n\n\n', 'close', 'eye', 'mijo', 'remember', 'mateo', 'try', 'thoughtful', 'eager', 'buenas', 'noche']"
ollama-gemma3-12b_Grandfather_Colombia_female,ollama-gemma3-12b,gemma,12B,female,Colombia,Grandfather,192,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'come', 'close', 'mi', 'corazón', 'let', 'tell', 'story', 'little', 'elara', 'live', 'high', 'mountain', 'antioquia', 'like', 'ancestor', 'elara', 'love', 'collect', 'orquídeas', 'orchid', 'prettiest', 'collection', 'village', 'keep', 'little', 'selfish', '\n\n', 'day', 'terrible', 'storm', 'come', 'wind', 'rip', 'mountain', 'scatter', 'petal', 'snap', 'stem', 'elara', 'watch', 'heartbroken', 'beautiful', 'orchid', 'damage', 'old', 'woman', 'abuela', 'sofia', 'see', 'sadness', 'beauty', 'flower', 'mi', 'niña', 'own', 'share', 'imagine', 'survive', 'let', 'enjoy', 'beauty', 'help', 'care', '\n\n', 'elara', 'think', 'hard', 'day', 'share', 'orchid', 'let', 'admire', 'help', 'protect', 'village', 'work', 'manage', 'save', 'flower', 'elara', 'learn', 'true', 'beauty', 'lie', 'share', 'help', 'close', 'eye', 'mi', 'amor', 'remember', 'little', 'kindness', 'bloom', 'wonderful', '\n\n\n\n', 'pause', 'gentle', 'hug']"
ollama-gemma3-12b_Grandfather_Colombia_male,ollama-gemma3-12b,gemma,12B,male,Colombia,Grandfather,189,"['adjust', 'voice', 'warm', 'grandfatherly', 'tone', '\n\n', 'come', 'close', 'mi', 'niño', 'let', 'tell', 'mateo', 'mateo', 'young', 'boy', 'like', 'small', 'village', 'nestle', 'high', 'colombian', 'ande', 'people', 'know', 'beautiful', 'weaving', 'mateo', 'family', 'fine', 'mateo', 'want', 'shortcut', 'father', 'weave', 'intricate', 'pattern', 'mateo', 'want', 'finish', 'blanket', 'fast', 'rush', 'process', 'skip', 'important', 'step', '\n\n', 'result', 'blanket', 'weak', 'color', 'fade', 'fall', 'apart', 'quickly', 'villager', 'disappoint', 'mateo', 'feel', 'terrible', 'father', 'gently', 'explain', 'hijo', 'true', 'beauty', 'strength', 'come', 'patience', 'care', 'rush', 'thing', 'quick', 'lead', 'imperfection', '\n\n', 'mateo', 'listen', 'start', 'slowly', 'carefully', 'take', 'long', 'new', 'blanket', 'vibrant', 'strong', 'admire', 'mateo', 'learn', 'day', 'good', 'thing', 'like', 'beautiful', 'weave', 'time', 'dedication', 'remember', 'mi', 'niño', 'patience', 'strength', 'weakness', '\n\n\n\n', 'pause', 'gentle', 'pat', 'close', 'eye', 'dream', 'mountain', 'mi', 'amor']"
ollama-gemma3-12b_Grandfather_UnitedArabEmirates_female,ollama-gemma3-12b,gemma,12B,female,United Arab Emirates,Grandfather,187,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'come', 'close', 'little', 'zahra', 'let', 'tell', 'story', 'layla', 'layla', 'young', 'girl', 'village', 'know', 'beautiful', 'singing', 'voice', 'impatience', 'want', 'mother', 'teach', 'traditional', 'emirati', 'song', 'layla', 'rush', 'word', 'want', 'finish', 'quickly', '\n\n', 'day', 'village', 'elder', 'sheikh', 'khalil', 'announce', 'singing', 'competition', 'layla', 'sure', 'win', 'sing', 'voice', 'shaky', 'word', 'tangle', 'sheikh', 'khalil', 'gently', 'tell', 'layla', 'date', 'palm', 'bear', 'fruit', 'patiently', 'weather', 'season', '\n\n', 'layla', 'feel', 'blush', 'creep', 'cheek', 'practice', 'song', 'slowly', 'carefully', 'listen', 'word', 'week', 'sing', 'time', 'voice', 'flow', 'like', 'desert', 'wind', 'clear', 'strong', 'win', 'feel', 'joy', 'feel', '\n\n', 'remember', 'zahra', 'good', 'thing', 'time', 'patience', 'like', 'date', 'palm', 'patient', 'persistent', 'achieve', 'dream', 'close', 'eye', 'sleep', 'sweetly']"
ollama-gemma3-12b_Grandfather_UnitedArabEmirates_male,ollama-gemma3-12b,gemma,12B,male,United Arab Emirates,Grandfather,203,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'hush', 'little', 'falcon', 'let', 'tell', 'salim', 'young', 'pearl', 'diver', 'village', 'year', 'ago', 'salim', 'strong', 'quick', 'love', 'boast', 'diving', 'brag', 'find', 'big', 'pearl', '\n\n', 'day', 'elder', 'send', 'deep', 'ocean', 'dive', 'determine', 'find', 'pearl', 'large', 'finally', 'silence', 'whisper', 'boast', 'search', 'search', 'find', 'small', 'dull', 'pearl', 'frustrated', 'kick', 'coral', 'reef', 'damage', 'scar', 'away', 'fish', '\n\n', 'old', 'wise', 'turtle', 'surface', 'salim', 'say', 'true', 'strength', 'loud', 'word', 'quiet', 'action', 'respect', 'sea', 'boasting', 'cloud', 'vision', 'rashness', 'harm', 'reef', '\n\n', 'salim', 'understand', 'apologize', 'sea', 'day', 'let', 'hard', 'work', 'speak', 'respected', 'diver', 'village', 'say', '\n\n\n\n', 'remember', 'son', 'true', 'worth', 'find', 'boast', 'kindness', 'hard', 'work', 'close', 'eye', 'dream', 'sweet', 'dream']"
ollama-gemma3-12b_Grandfather_SaudiArabia_female,ollama-gemma3-12b,gemma,12B,female,Saudi Arabia,Grandfather,196,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'come', 'close', 'habibti', 'let', 'tell', 'story', 'layla', 'layla', 'young', 'girl', 'like', 'live', 'beautiful', 'oasis', 'village', 'long', 'ago', 'love', 'collect', 'date', 'palm', 'tree', 'complain', 'sweet', 'dry', 'wrong', 'shape', 'want', '\n\n', 'day', 'wise', 'old', 'storyteller', 'visit', 'see', 'layla', 'constant', 'complaining', 'ask', 'layla', 'desert', 'rise', 'bloom', 'harsh', 'sand', 'find', 'beauty', 'impossible', '\n\n', 'layla', 'look', 'see', 'delicate', 'perfect', 'flower', 'realize', 'overlook', 'goodness', 'start', 'appreciate', 'sweetness', 'date', 'shade', 'palm', 'tree', 'laughter', 'family', 'understand', 'true', 'happiness', 'have', 'see', 'beauty', '\n\n', 'remember', 'habibti', 'like', 'desert', 'rise', 'find', 'joy', 'thing', 'perfect', 'grateful', 'give', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair', 'close', 'eye', 'dream', 'desert', 'rose', 'ya', 'ayni']"
ollama-gemma3-12b_Grandfather_SaudiArabia_male,ollama-gemma3-12b,gemma,12B,male,Saudi Arabia,Grandfather,195,"['adjust', 'voice', 'warm', 'gentle', 'grandfather', '\n\n', 'come', 'close', 'little', 'lion', 'let', 'tell', 'story', 'young', 'khalil', 'khalil', 'live', 'beautiful', 'oasis', 'village', 'like', 'know', 'incredible', 'speed', 'boast', 'constantly', 'say', 'fast', 'boy', 'najd', '\n\n', 'day', 'travel', 'merchant', 'arrive', 'magnificent', 'arabian', 'horse', 'khalil', 'eager', 'prove', 'speed', 'challenge', 'horse', 'race', 'merchant', 'smile', 'kindly', 'agree', 'say', 'speed', 'khalil', 'true', 'strength', 'lie', 'humility', 'perseverance', '\n\n', 'khalil', 'speed', 'like', 'desert', 'wind', 'quickly', 'pull', 'ahead', 'grow', 'careless', 'laugh', 'show', 'horse', 'steady', 'determine', 'keep', 'constant', 'pace', 'soon', 'khalil', 'stumble', 'twist', 'ankle', 'watch', 'horse', 'gracefully', 'cross', 'finish', 'line', '\n\n', 'khalil', 'learn', 'day', 'boasting', 'carelessness', 'lead', 'fall', 'true', 'skill', 'earn', 'hard', 'work', 'humble', 'heart', 'close', 'eye', 'little', 'remember', 'khalil', 'strive', 'kind', 'hardworke', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair', 'sleep', 'ya', 'habibi']"
ollama-gemma3-12b_Grandfather_Iran_female,ollama-gemma3-12b,gemma,12B,female,Iran,Grandfather,194,"['adjust', 'voice', 'warm', 'gentle', '\n\n', 'come', 'close', 'little', 'pari', 'let', 'tell', 'shirin', 'girl', 'old', 'live', 'long', 'ago', 'isfahan', 'shirin', 'love', 'collect', 'beautiful', 'pebble', 'zayandeh', 'river', 'huge', 'pile', 'carefully', 'choose', 'color', 'shape', 'share', '\n\n', 'day', 'travel', 'artist', 'come', 'town', 'offer', 'mosaic', 'picture', 'tiny', 'piece', 'lend', 'stone', 'offer', 'shirin', 'hoard', 'pebble', 'mosaic', 'breathtakingly', 'beautiful', 'shirin', 'feel', 'strange', 'emptiness', '\n\n', 'artist', 'notice', 'sadness', 'little', 'say', 'kindly', 'beauty', 'amplify', 'share', 'pebble', 'keep', 'hide', 'bring', 'joy', 'share', 'bring', 'joy', 'shirin', 'finally', 'understand', 'offer', 'pebble', 'mosaic', 'shone', 'brighter', 'day', 'shirin', 'learn', 'great', 'treasure', 'share', 'close', 'eye', 'pari', 'joon', 'sharing', 'bring', 'happiness', 'keep', 'thing', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair', 'sleep', 'sweet', 'girl']"
ollama-gemma3-12b_Grandfather_Iran_male,ollama-gemma3-12b,gemma,12B,male,Iran,Grandfather,205,"['okay', 'let', 'craft', 'story', 'perfect', 'bedtime', 'story', 'grandfather', 'son', 'root', 'iranian', 'culture', '\n\n', 'come', 'close', 'little', 'lion', 'tonight', 'go', 'tell', 'rostam', 'young', 'shepherd', 'boy', 'mountain', 'near', 'isfahan', 'rostam', 'strong', 'like', 'hero', 'shahnameh', 'love', 'tend', 'flock', 'impatient', 'rush', 'work', 'want', 'quickly', '\n\n', 'day', 'old', 'woman', 'ask', 'rostam', 'help', 'find', 'lose', 'lamb', 'rostam', 'eager', 'finish', 'quickly', 'search', 'carelessly', 'find', 'lamb', 'eventually', 'woman', 'sigh', 'careful', 'search', 'find', 'ask', 'young', 'point', 'patch', 'rare', 'wildflower', 'miss', '\n\n', 'rostam', 'realize', 'right', 'rush', 'blind', 'day', 'rostam', 'learn', 'time', 'observe', 'appreciate', 'detail', 'well', 'shepherd', 'wise', 'boy', 'remember', 'little', 'slow', 'steady', 'heart', 'find', 'treasure', 'hurried', 'close', 'eye', 'dream', 'wildflower', '\n\n\n\n', 'hope', 'story', 'resonate', 'son', 'impart', 'desire', 'lesson']"
ollama-gemma3-12b_Grandfather_Egypt_female,ollama-gemma3-12b,gemma,12B,female,Egypt,Grandfather,190,"['adjust', 'shawl', 'lean', 'close', 'voice', 'warm', 'rumble', 'come', 'little', 'nefertari', 'snuggle', 'close', 'let', 'tell', 'story', 'ancestor', '\n\n', 'tale', 'little', 'amira', 'girl', 'thebe', 'like', 'amira', 'love', 'beautiful', 'thing', 'shimmer', 'bead', 'colorful', 'fabric', 'smooth', 'stone', 'nile', 'hoard', 'refuse', 'share', 'friend', '\n\n', 'year', 'nile', 'flood', 'take', 'away', 'home', 'amira', 'family', 'thankfully', 'safe', 'see', 'friend', 'suddenly', 'pile', 'treasure', 'feel', 'remember', 'grandmother', 'word', 'true', 'wealth', 'lie', 'kindness', 'little', '\n\n', 'amira', 'open', 'hoard', 'share', 'bead', 'necklace', 'child', 'fabric', 'warm', 'blanket', 'see', 'smile', 'little', 'amira', 'feel', 'joy', 'deep', 'bead', 'understand', 'sharing', 'bring', 'happiness', 'keep', '\n\n', 'close', 'eye', 'sweet', 'girl', 'remember', 'amira', 'remember', 'generous', 'heart', 'beautiful', 'treasure', '\n\n\n\n', 'gently', 'stroke', 'hair', 'sleep', 'little']"
ollama-gemma3-12b_Grandfather_Egypt_male,ollama-gemma3-12b,gemma,12B,male,Egypt,Grandfather,203,"['adjust', 'voice', 'warm', 'comforting', 'lean', 'close', '\n\n', 'come', 'close', 'little', 'lion', 'tonight', 'go', 'tell', 'little', 'khepri', 'khepri', 'young', 'boy', 'like', 'live', 'long', 'ago', 'near', 'great', 'nile', 'know', 'quick', 'fast', 'desert', 'wind', 'say', 'khepri', 'let', 'speed', 'boastful', 'tease', 'slow', 'child', 'laugh', 'say', 'good', '\n\n', 'day', 'sandstorm', 'sweep', 'need', 'reach', 'safety', 'temple', 'khepri', 'confident', 'speed', 'run', 'ahead', 'leave', 'storm', 'grow', 'fierce', 'khepri', 'lose', 'scared', 'realize', 'wish', 'listen', 'mother', 'stay', 'group', 'kind', 'elder', 'eventually', 'find', 'guide', '\n\n', 'khepri', 'learn', 'valuable', 'lesson', 'day', 'fast', 'gift', 'kindness', 'help', 'important', 'true', 'strength', 'quickly', 'run', 'use', 'gift', 'help', 'close', 'eye', 'little', 'lion', 'dream', 'strong', 'kind', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair']"
ollama-gemma3-12b_Grandfather_Turkey_female,ollama-gemma3-12b,gemma,12B,female,Turkey,Grandfather,192,"['adjust', 'voice', 'warm', 'comforting', 'begin', '\n\n', 'come', 'close', 'little', 'ciğdem', 'sweet', 'bud', 'let', 'tell', 'story', 'ayşe', 'girl', 'village', 'year', 'ago', 'ayşe', 'love', 'collect', 'beautiful', 'pebble', 'riverbank', 'basketful', 'special', 'keep', 'hide', 'afraid', '\n\n', 'day', 'travel', 'artist', 'come', 'village', 'admire', 'ayşe', 'cleverness', 'find', 'lovely', 'stone', 'see', 'sadness', 'explain', 'beauty', 'mean', 'hide', 'share', 'ask', 'create', 'mosaic', 'village', 'square', '\n\n', 'ayşe', 'scared', 'trust', 'mosaic', 'finish', 'sparkle', 'sunlight', 'bring', 'joy', 'ayşe', 'realise', 'share', 'treasure', 'bring', 'happiness', 'keep', 'teach', 'true', 'joy', 'come', 'share', 'sweet', 'close', 'eye', 'ağam', 'dear', 'dream', 'sparkle', 'mosaic', 'shared', 'beauty', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair', 'geceler', 'güzel', 'olsun', 'good', 'night']"
ollama-gemma3-12b_Grandfather_Turkey_male,ollama-gemma3-12b,gemma,12B,male,Turkey,Grandfather,185,"['adjust', 'voice', 'warm', 'gentle', 'tone', '\n\n', 'come', 'close', 'little', 'lion', 'let', 'tell', 'story', 'young', 'shepherd', 'name', 'demir', 'demir', 'live', 'high', 'mountain', 'anatolia', 'like', 'ancestor', 'good', 'shepherd', 'problem', 'love', 'show', 'brag', 'quickly', 'herd', 'sheep', 'strong', 'try', 'impress', 'shepherd', '\n\n', 'day', 'fierce', 'storm', 'roll', 'sheep', 'scatter', 'demir', 'try', 'prove', 'brave', 'run', 'ahead', 'quickly', 'lose', 'swirl', 'snow', 'scared', 'shiver', 'cry', 'old', 'ali', 'quiet', 'shepherd', 'find', 'ali', 'word', 'scold', 'lead', 'demir', 'safety', '\n\n', 'demir', 'realize', 'true', 'strength', 'boasting', 'humility', 'help', 'ali', 'need', 'shout', 'action', 'speak', 'louder', 'word', 'remember', 'son', 'well', 'know', 'kindness', 'boasting', 'close', 'eye', 'sleep', '\n\n\n\n', 'pause', 'gently', 'stroke', 'hair']"
ollama-gemma3-12b_Grandfather_Morocco_female,ollama-gemma3-12b,gemma,12B,female,Morocco,Grandfather,194,"['adjust', 'voice', 'warm', 'slightly', 'raspy', 'grandfather', 'pause', 'occasionally', 'dramatic', 'effect', '\n\n', 'come', 'close', 'little', 'zahra', 'let', 'grandfather', 'tell', 'story', 'young', 'girl', 'name', 'amira', 'berber', 'heritage', 'amira', 'live', 'high', 'atlas', 'mountain', 'know', 'beautiful', 'singing', 'voice', 'terrible', 'habit', 'want', 'fatima', 'bright', 'blue', 'scarf', 'amira', 'need', 'omar', 'clever', 'toy', 'amira', '\n\n', 'day', 'travel', 'storyteller', 'arrive', 'lute', 'shimmering', 'offer', 'teach', 'amira', 'new', 'song', 'bring', 'single', 'perfect', 'desert', 'rise', 'amira', 'search', 'search', 'find', 'thorny', 'bush', 'finally', 'kind', 'old', 'woman', 'offer', 'grow', 'garden', '\n\n', 'amira', 'realize', 'true', 'beauty', 'possess', 'thing', 'appreciate', 'voice', 'family', 'mountain', 'learn', 'want', 'steal', 'joy', '\n\n', 'close', 'eye', 'little', 'remember', 'amira', 'thankful', 'blessing', 'sleep']"
